Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
2005,,0.01343359638227426,0.06824194505782488,0.021141159889293437,-0.0022979385268399044,0.04718854524567773,0.04948963009378682,0.0834027443536356,0.016285958083773977,0.0034923837961993165,-0.007442129258601993,0.04517128108098656,0.048084484405568784,0.018140695333262125,0.07482842027158254,0.10120821351805542,0.07164208719599285,0.09390390933709125,-0.00028057305291473433
2006,,0.15803002227043828,0.11340184725432101,0.1259241934866706,0.1454117297491,0.14825660417408448,0.11755934705441606,0.11135822841216791,0.12714950895161325,0.15458098952115296,0.13713582949824388,0.1826415793746592,0.119909527550905,0.12813323185216152,0.10961031812343935,0.10404889527880834,0.11499437110874422,0.11537019759240996,0.12985630802968307
2007,,-0.10379115367902725,0.0031103823636482453,0.025500114041626887,-0.12108522338815098,-0.0648702836617201,0.029704779723839447,0.0015141879616451526,0.027579251845704755,-0.12677760541402683,-0.11504511429909203,-0.0693488127906634,-0.06110211466522597,0.03264268787267732,0.0275269794096491,-0.002741098769014405,0.0037988153707080308,0.04111624925504187,0.02420570903461039
2008,,-0.3815536646357628,-0.3426670429249802,-0.3672720982938319,-0.4039792086081774,-0.31566189662216504,-0.3159231032234132,-0.40272396639843533,-0.36385647036871827,-0.44738353448197254,-0.36787157231681034,-0.34226851570575423,-0.29398000073395836,-0.36369339177000193,-0.27902400788312076,-0.4019642190476349,-0.4030809235686189,-0.4186334132451599,-0.3528208934030478
2009,,0.33299340059104265,0.33389116188593393,0.23662710745032256,0.3376407800956869,0.30091722720335423,0.31969044529902746,0.36837148233334593,0.22676968517580098,0.43060980264291815,0.26914793572218065,0.32337384241181555,0.28235070305535337,0.3324146945982094,0.31228375827766097,0.384922503718522,0.3595551969415285,0.33623122279483497,0.20569750849693347
2010,,0.2647270038038618,0.25415530406747444,0.13561402639215658,0.2705598917479122,0.2571255640639587,0.2786624321541764,0.2560014211092889,0.12303781683451209,0.25843414568864653,0.2819808644451087,0.25889410098341425,0.2554368695982532,0.28329012480774307,0.27477162205388095,0.21748698953966272,0.2776823175065004,0.19702099358348124,0.10765066927576195
2011,,-0.11946169259247197,-0.04755294679556066,-0.009786390692521407,-0.14034469175431552,-0.0629296522843874,-0.04301990052057558,-0.0368540370421927,-0.008798230405973606,-0.16502579905297565,-0.11806438939550512,-0.08995678474771274,-0.04082302623601708,-0.07274410052798008,-0.020984244643840855,-0.06014994000185492,-0.024760473768999813,-0.041445698132646536,-0.000629211959777165
2012,,0.15673066037431038,0.14754950061081207,0.14261057462781812,0.15161149672966623,0.14816855772832893,0.15660476521181965,0.1483469407239839,0.14185804019967985,0.16934824335329401,0.13185951776312077,0.16640799787952854,0.13930617170066695,0.16080516681313006,0.1517523119529316,0.1430896451574062,0.15108376217135433,0.14328407402662346,0.14171422921399257
2013,,0.45038039880252434,0.40224340069640085,0.31505639970713895,0.45106026812624167,0.4085112173300811,0.4016365731306515,0.36759556328781273,0.3123146125231915,0.48071798383028597,0.4296427893680066,0.4499693292746092,0.38295368698876775,0.39867457499310266,0.40450430693175154,0.4119590449007573,0.34172789221179256,0.34256301547801904,0.30585545892749555
2014,,0.02958863559266023,0.048089706685548794,0.12395420999894746,0.004731444365592363,0.04543292221909345,0.0573619167552053,0.0990714583031409,0.12255332331044899,0.0076557631752960376,0.002347591218665457,0.06006340093743767,0.03408787793919332,0.043930057041200454,0.06817850014224947,0.04347364630478423,0.13956524197456055,0.1451929821894582,0.11747542330055061
2015,,-0.061229906667070066,-0.04846836107905106,0.0032389290309844387,-0.08865809610312347,-0.05248258918077808,-0.05595443928429744,-0.020700477664820194,0.004641425822588419,-0.09756858801732393,-0.07880694273034472,-0.031411267953228794,-0.06910436025759148,-0.06714068090530323,-0.047830644240569486,-0.032941325678344624,-0.012041928797365986,-0.03572772308029415,0.013214311127974998
2016,,0.20501665170596906,0.1612214771194802,0.10014053228021647,0.18591031860267715,0.19273042370989613,0.17875054545938096,0.13715163163072663,0.09727213293196679,0.1465348693232964,0.2159536728906455,0.2229945395219297,0.17005599132384686,0.20231321022801851,0.159540225731027,0.13829447774229475,0.13619289522764633,0.14284663846819323,0.08814393440010404
2017,,0.13500985379550867,0.15803593005890249,0.20637534086576026,0.12425583051129307,0.13473655366059312,0.1421879691240706,0.20709921967420986,0.20555489847816366,0.12738972920398162,0.12198146037647817,0.1470767518340781,0.1242921883531416,0.12462625484410661,0.1562165647745084,0.19046660168017748,0.21725776961008858,0.18010197061386557,0.2102821008603184
2018,,-0.1339288269452843,-0.12489800264598327,-0.05867221263937228,-0.1467933453903345,-0.10825357742505848,-0.13852565311157472,-0.10663116085227042,-0.0555183499638342,-0.17772549566437812,-0.12621246794601093,-0.12081521775027793,-0.09781550075334966,-0.13771146546363655,-0.1363751374671066,-0.1191807327607376,-0.09824910344573745,-0.10553261755221643,-0.0462749038711886
2019,,0.1974824876428325,0.24986218941073068,0.28204314881079484,0.16595964247356743,0.20965392517966763,0.2601953364824514,0.27018406012956486,0.28273961038534723,0.09406226744997781,0.20897025808400915,0.23172902040413246,0.19119744975615793,0.22884345452687738,0.28482245214167135,0.2597849756538788,0.2757773822742009,0.2689406449145626,0.2857901993846974
2020,,0.1915751159450687,0.20556025684170076,0.21994610761848432,0.2655288370609672,0.1662043924500487,0.22809666428646702,0.22532604376621523,0.21807954363036441,0.32401743710314257,0.23334244720761,0.1121162758441705,0.20184857059240802,0.2971814909690347,0.17873942888847494,0.18362561529437027,0.24995049849481465,0.20607699011120828,0.2209021780146816
2021,,0.15202540977457368,0.08056997321288084,0.1743454283111492,0.19531024911802786,0.10677290087528268,0.06462437542472599,0.10855996505626497,0.1789234069092902,0.1440348024861089,0.2380363630784763,0.11546225825903655,0.10387298634357722,0.09367053114113233,0.04339019295627766,0.09126922516385738,0.11821550739440712,0.17784528951498269,0.1792778064064855
2022,,-0.2400316398559007,-0.22611934952286794,-0.24328914736742246,-0.2661221787547917,-0.24165867770515892,-0.22904834457742018,-0.21957040847558484,-0.24451228091285604,-0.27572209746439624,-0.2591350767219289,-0.2101600846407381,-0.2658654549126811,-0.2273026273372234,-0.23041001343444167,-0.20703516598956084,-0.22676225342052547,-0.18891946118801595,-0.25377081104648624
2023,,0.0776961945526704,0.17734259482325965,0.23417968362999275,0.033158154832848785,0.15653308351881212,0.16416162981631377,0.1391223331348752,0.243000441019938,0.019488567547860658,0.04221856668250057,0.1261689309422529,0.17903873157270844,0.18697587280976014,0.14615223191230275,0.19103466974814132,0.10928197592878064,0.11262197829284792,0.2660380262261379
2024,,0.06080289139437434,0.10688359746075005,0.22679036271923647,0.07149982822431444,0.07418287648578792,0.0773013697911995,0.12270077310742789,0.2350757538249848,0.0611465374423088,0.07744911520959774,0.04894443258084902,0.08961194486324442,0.07549510642115465,0.08262769872117204,0.15220699678143923,0.10755002050729101,0.10249542541205248,0.25438625420248195
2025,,0.12061450490667802,0.0653498068173961,0.15120065399758387,0.12782093643543524,0.09236987897624904,0.0560891501552947,0.08144256260948723,0.15493581758669683,0.13441722665187839,0.12288850007996333,0.11321586261995731,0.07844418044342727,0.04545464845342928,0.06287623396469799,0.07401491397705451,0.08584542032201181,0.08433632157785098,0.16378560260364639
