target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_cv,median_min_wd,p10_min_wd,median_adj,score
0.700000,0.900000,0.300000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.174702,1.547510,1.357618,0.991626,0.290800,40728.536066,29748.794592,10.000000,2.523133
0.600000,0.900000,0.400000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.215118,1.561920,1.312500,1.045580,0.264695,39375.000000,31367.390681,16.000000,2.522563
0.750000,0.900000,0.700000,1.000000,success_rate,5,36,0.777778,1.000000,1.000000,2.835907,1.998591,1.169289,0.849336,0.478978,35078.682515,25480.085424,25.000000,2.521853
0.750000,0.900000,0.700000,1.000000,amount,5,36,0.777778,1.000000,1.000000,2.835907,1.998591,1.169289,0.849336,0.478978,35078.682515,25480.085424,25.000000,2.521853
0.850000,0.900000,0.700000,0.750000,amount,5,36,0.833333,1.000000,1.000000,3.047532,2.133457,1.139901,0.835638,0.548251,34197.030855,25069.152723,34.000000,2.521604
0.750000,0.900000,0.600000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.516790,1.791805,1.228043,0.945237,0.369665,36841.298736,28357.097824,20.000000,2.519460
0.750000,0.900000,0.700000,0.750000,success_rate,5,36,0.805556,1.000000,1.000000,2.802754,1.971569,1.179507,0.885531,0.475932,35385.203590,26565.932666,29.000000,2.519183
0.600000,0.900000,0.300000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.198336,1.562330,1.312500,1.039127,0.254006,39375.000000,31173.820378,15.500000,2.518871
0.850000,0.900000,0.600000,0.750000,success_rate,5,36,0.833333,1.000000,1.000000,2.951907,2.055139,1.154770,0.878016,0.524798,34643.111945,26340.476375,26.500000,2.514317
0.800000,0.900000,0.600000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.590036,1.814183,1.215910,0.925966,0.404916,36477.309620,27778.985184,24.000000,2.511661
0.850000,0.900000,0.600000,0.750000,amount,5,36,0.833333,1.000000,1.000000,2.955496,2.061274,1.147917,0.896110,0.520590,34437.500000,26883.309881,27.000000,2.509570
0.800000,0.900000,0.500000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.516470,1.785023,1.230637,0.950352,0.379800,36919.117647,28510.563224,19.000000,2.508768
0.700000,0.900000,0.200000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.110394,1.586159,1.369500,0.958347,0.265921,41085.000000,28750.396377,10.000000,2.505904
0.700000,0.900000,0.300000,0.500000,amount,5,36,0.750000,1.000000,1.000000,2.416353,1.718447,1.232963,1.137242,0.318797,36988.888889,34117.267476,15.000000,2.504382
0.750000,0.900000,0.500000,1.000000,success_rate,5,36,0.777778,1.000000,1.000000,2.697866,1.930273,1.179806,0.861636,0.426948,35394.166111,25849.068539,18.500000,2.503478
0.750000,0.900000,0.500000,1.000000,amount,5,36,0.777778,1.000000,1.000000,2.697866,1.930273,1.179806,0.861636,0.426948,35394.166111,25849.068539,18.500000,2.503478
0.700000,0.900000,0.300000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.161136,1.554807,1.349444,0.994039,0.283650,40483.333333,29821.172858,10.000000,2.502724
0.750000,0.900000,0.700000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.533194,1.811690,1.215196,0.953448,0.374726,36455.882353,28603.454804,33.000000,2.501563
0.700000,0.900000,0.600000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.449783,1.749281,1.232963,1.010744,0.344088,36988.888889,30322.310336,27.000000,2.500834
0.800000,0.900000,0.500000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.508435,1.771580,1.220513,0.942173,0.367816,36615.384615,28265.182893,19.000000,2.498530
0.750000,0.900000,0.600000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.505224,1.767908,1.215196,0.949244,0.359440,36455.882353,28477.319232,25.500000,2.497209
0.600000,0.900000,0.200000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.153210,1.566348,1.395891,0.922403,0.338798,41876.734088,27672.095853,10.000000,2.496493
0.600000,0.900000,0.200000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.153210,1.566348,1.395891,0.922403,0.338798,41876.734088,27672.095853,10.000000,2.496493
0.800000,0.900000,0.700000,0.500000,amount,5,36,0.861111,1.000000,1.000000,2.897753,2.018259,1.147009,0.913150,0.497794,34410.256410,27394.504657,34.000000,2.496477
0.700000,0.900000,0.600000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.342254,1.672370,1.267094,0.986921,0.317733,38012.820513,29607.625927,23.500000,2.496364
0.750000,0.900000,0.400000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.254144,1.620139,1.301974,0.971138,0.299817,39059.210526,29134.126924,11.000000,2.494878
0.750000,0.900000,0.400000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.306062,1.657774,1.285000,0.976194,0.316371,38550.000000,29285.819110,13.000000,2.494540
0.750000,0.900000,0.500000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.335321,1.646762,1.268362,0.965949,0.316947,38050.850156,28978.456447,13.000000,2.492628
0.750000,0.900000,0.300000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.280642,1.678860,1.301974,0.982415,0.321320,39059.210526,29472.456704,13.000000,2.492282
0.700000,0.900000,0.600000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.400523,1.693328,1.246285,0.911891,0.335221,37388.540204,27356.742062,18.000000,2.490290
0.750000,0.900000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.280642,1.688422,1.301974,0.923760,0.323530,39059.210526,27712.798136,12.000000,2.489001
0.600000,0.900000,0.200000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.056029,1.495439,1.355714,0.961478,0.214431,40671.428571,28844.327533,9.000000,2.488537
0.600000,0.900000,0.200000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.137829,1.508889,1.312500,1.004876,0.226605,39375.000000,30146.279654,11.500000,2.487985
0.700000,0.900000,0.500000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.302551,1.649976,1.267094,0.987477,0.296164,38012.820513,29624.296683,17.000000,2.485512
0.750000,0.900000,0.500000,0.500000,amount,5,36,0.833333,1.000000,1.000000,2.585886,1.825316,1.190000,0.957035,0.384627,35700.000000,28711.053964,20.000000,2.485417
0.600000,0.900000,0.400000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.163625,1.532603,1.312500,1.049993,0.249685,39375.000000,31499.784164,14.000000,2.485235
0.800000,0.900000,0.600000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.500456,1.752638,1.216224,0.928927,0.367348,36486.717372,27867.818793,21.500000,2.482540
0.800000,0.900000,0.700000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.616034,1.867175,1.192648,0.874465,0.409528,35779.447727,26233.949699,26.500000,2.481142
0.850000,0.900000,0.700000,0.500000,success_rate,5,36,0.861111,1.000000,1.000000,2.963834,2.061711,1.119565,0.879035,0.506619,33586.956522,26371.062465,32.500000,2.477673
0.700000,0.900000,0.200000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.113420,1.577786,1.349444,0.916958,0.262539,40483.333333,27508.737665,9.000000,2.477570
0.700000,0.900000,0.200000,0.500000,amount,5,36,0.666667,1.000000,0.992308,2.329710,1.662563,1.232963,1.104884,0.275651,36988.888889,33146.529883,13.500000,2.476550
0.850000,0.900000,0.500000,0.750000,success_rate,5,36,0.833333,1.000000,1.000000,2.845756,2.005216,1.160043,0.883735,0.499872,34801.282051,26512.041330,22.500000,2.476111
0.600000,0.900000,0.300000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.100086,1.517980,1.355714,0.986724,0.261047,40671.428571,29601.731390,12.000000,2.475501
0.700000,0.900000,0.500000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.400608,1.703273,1.232963,1.034658,0.328684,36988.888889,31039.748463,21.000000,2.473431
0.700000,0.900000,0.500000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.257394,1.606011,1.267094,0.987477,0.270878,38012.820513,29624.296683,16.000000,2.472930
0.750000,0.900000,0.600000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.427978,1.725230,1.228043,0.945237,0.341469,36841.298736,28357.097824,18.000000,2.472591
0.800000,0.900000,0.700000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.614716,1.867667,1.187383,0.870960,0.407220,35621.499098,26128.788306,27.000000,2.472528
0.700000,0.900000,0.400000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.282018,1.673464,1.267094,1.024243,0.290279,38012.820513,30727.296374,17.000000,2.471856
0.750000,0.900000,0.200000,0.500000,success_rate,5,36,0.694444,1.000000,0.984615,2.382456,1.700343,1.215196,1.165127,0.292729,36455.882353,34953.807293,14.000000,2.471403
0.800000,0.900000,0.500000,0.500000,success_rate,5,36,0.833333,1.000000,1.000000,2.653045,1.877540,1.168056,0.954908,0.405163,35041.666667,28647.229034,21.000000,2.471124
0.800000,0.900000,0.600000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.500728,1.748425,1.215910,0.925966,0.374728,36477.309620,27778.985184,21.500000,2.470950
0.700000,0.900000,0.600000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.289743,1.629291,1.267094,0.986921,0.297005,38012.820513,29607.625927,23.000000,2.470467
0.750000,0.900000,0.700000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.564181,1.811600,1.190000,0.960157,0.381329,35700.000000,28804.699452,33.000000,2.469586
0.750000,0.900000,0.500000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.438820,1.700230,1.215196,0.977212,0.334241,36455.882353,29316.366869,20.000000,2.468359
0.700000,0.900000,0.600000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.465005,1.749511,1.221452,0.902078,0.360483,36643.569561,27062.346112,20.000000,2.468199
0.700000,0.900000,0.600000,0.250000,success_rate,5,36,0.833333,1.000000,1.000000,2.671680,1.832764,1.154487,1.053311,0.399937,34634.615385,31599.333202,29.000000,2.467633
0.800000,0.900000,0.500000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.428215,1.723554,1.230637,0.950352,0.350595,36919.117647,28510.563224,17.500000,2.464419
0.600000,0.900000,0.500000,0.250000,success_rate,5,36,0.833333,1.000000,1.000000,2.429901,1.706358,1.199769,1.080259,0.309784,35993.055556,32407.770668,25.000000,2.463760
0.700000,0.900000,0.200000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.066752,1.538933,1.369500,0.978030,0.259343,41085.000000,29340.900337,8.500000,2.463393
0.800000,0.900000,0.200000,0.750000,amount,5,36,0.694444,1.000000,0.984615,2.508988,1.827441,1.220513,0.970492,0.391224,36615.384615,29114.749143,15.000000,2.463239
0.800000,0.900000,0.200000,0.750000,success_rate,5,36,0.611111,1.000000,0.984615,2.530523,1.863272,1.230637,0.951929,0.418544,36919.117647,28557.866253,16.000000,2.462451
0.850000,0.900000,0.400000,1.000000,success_rate,5,36,0.777778,1.000000,1.000000,2.711064,1.974126,1.197222,0.734401,0.482788,35916.666667,22032.019692,20.500000,2.462243
0.850000,0.900000,0.300000,1.000000,amount,5,36,0.777778,1.000000,1.000000,2.711064,1.972012,1.197222,0.734401,0.482788,35916.666667,22032.019692,20.000000,2.462243
0.850000,0.900000,0.300000,1.000000,success_rate,5,36,0.777778,1.000000,1.000000,2.711064,1.972012,1.197222,0.734401,0.482788,35916.666667,22032.019692,20.000000,2.462243
0.850000,0.900000,0.400000,1.000000,amount,5,36,0.777778,1.000000,1.000000,2.711064,1.974126,1.197222,0.734401,0.482788,35916.666667,22032.019692,20.500000,2.462243
0.700000,0.900000,0.600000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.485723,1.811007,1.229374,0.886336,0.388660,36881.216109,26590.070752,18.000000,2.462033
0.700000,0.900000,0.600000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.485723,1.811007,1.229374,0.886336,0.388660,36881.216109,26590.070752,18.000000,2.462033
0.600000,0.900000,0.500000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.317552,1.659488,1.275109,0.942405,0.333933,38253.271781,28272.152091,17.000000,2.461723
0.600000,0.900000,0.500000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.317552,1.659488,1.275109,0.942405,0.333933,38253.271781,28272.152091,17.000000,2.461723
0.800000,0.900000,0.600000,0.500000,amount,5,36,0.861111,1.000000,1.000000,2.794100,1.964228,1.147009,0.963684,0.464356,34410.256410,28910.525584,26.000000,2.460759
0.750000,0.900000,0.400000,0.500000,amount,5,36,0.777778,1.000000,1.000000,2.509453,1.763379,1.190000,1.025179,0.353115,35700.000000,30755.361117,17.000000,2.459004
0.800000,0.900000,0.500000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.426315,1.710681,1.220513,0.942173,0.340250,36615.384615,28265.182893,18.000000,2.457550
0.750000,0.900000,0.600000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.527656,1.767676,1.190000,0.967916,0.366208,35700.000000,29037.465265,26.500000,2.457151
0.800000,0.900000,0.300000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.326787,1.730923,1.285255,0.778070,0.357744,38557.641894,23342.111580,15.000000,2.455595
0.800000,0.900000,0.300000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.326787,1.730923,1.285255,0.778070,0.357744,38557.641894,23342.111580,15.000000,2.455595
0.600000,0.900000,0.300000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.138027,1.529234,1.312500,1.016865,0.249972,39375.000000,30505.947967,14.000000,2.455430
0.700000,0.900000,0.500000,1.000000,amount,5,36,0.777778,1.000000,0.992308,2.698259,1.942321,1.170991,0.923479,0.445844,35129.725171,27704.382573,14.500000,2.455283
0.700000,0.900000,0.500000,1.000000,success_rate,5,36,0.777778,1.000000,0.992308,2.698259,1.942321,1.170991,0.923479,0.445844,35129.725171,27704.382573,14.500000,2.455283
0.800000,0.900000,0.200000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.330656,1.742643,1.285255,0.778070,0.361208,38557.641894,23342.111580,15.000000,2.454490
0.800000,0.900000,0.200000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.330656,1.742643,1.285255,0.778070,0.361208,38557.641894,23342.111580,15.000000,2.454490
0.750000,0.900000,0.400000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.245347,1.620207,1.285000,0.976194,0.299752,38550.000000,29285.819110,12.000000,2.452837
0.600000,0.900000,0.300000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.067300,1.493500,1.355714,0.996379,0.250162,40671.428571,29891.366499,11.500000,2.452108
0.700000,0.900000,0.300000,1.000000,success_rate,5,36,0.694444,1.000000,0.984615,2.572518,1.907772,1.215526,0.914363,0.431656,36465.771811,27430.892685,12.000000,2.452076
0.700000,0.900000,0.300000,1.000000,amount,5,36,0.694444,1.000000,0.984615,2.572518,1.907772,1.215526,0.914363,0.431656,36465.771811,27430.892685,12.000000,2.452076
0.750000,0.900000,0.200000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.264215,1.672456,1.285000,1.009466,0.315015,38550.000000,30283.969648,12.000000,2.451246
0.800000,0.900000,0.500000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.379815,1.675763,1.230637,0.950352,0.326937,36919.117647,28510.563224,17.000000,2.449941
0.700000,0.900000,0.600000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.339652,1.645085,1.246285,0.911891,0.319922,37388.540204,27356.742062,17.000000,2.449447
0.800000,0.900000,0.700000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.618935,1.851837,1.168056,0.912038,0.398850,35041.666667,27361.126270,33.000000,2.449009
0.800000,0.900000,0.500000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.385660,1.672191,1.220513,0.942173,0.317989,36615.384615,28265.182893,17.000000,2.448779
0.850000,0.900000,0.500000,0.750000,amount,5,36,0.833333,1.000000,1.000000,2.827753,1.985080,1.147917,0.924871,0.491758,34437.500000,27746.128520,23.000000,2.447895
0.850000,0.900000,0.700000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.716530,1.939723,1.155297,0.847437,0.440575,34658.903345,25423.098837,31.000000,2.447049
0.750000,0.900000,0.700000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.442187,1.738951,1.215196,0.953448,0.351142,36455.882353,28603.454804,31.000000,2.446688
0.750000,0.900000,0.600000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.368004,1.672998,1.228043,0.945237,0.317393,36841.298736,28357.097824,16.000000,2.446521
0.750000,0.900000,0.700000,0.250000,success_rate,5,36,0.861111,1.000000,1.000000,2.766786,1.893041,1.132971,0.997987,0.440164,33989.130435,29939.621077,36.000000,2.444800
0.800000,0.900000,0.500000,0.500000,amount,5,36,0.861111,1.000000,1.000000,2.690707,1.863384,1.147009,0.963684,0.416266,34410.256410,28910.525584,23.000000,2.443911
0.750000,0.900000,0.600000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.418646,1.706047,1.215196,0.949244,0.337360,36455.882353,28477.319232,23.500000,2.443357
0.700000,0.900000,0.200000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.076151,1.535776,1.349444,1.022628,0.255960,40483.333333,30678.853886,8.500000,2.443095
0.750000,0.900000,0.300000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.260305,1.668603,1.285000,1.029682,0.320204,38550.000000,30890.469225,13.000000,2.439477
0.800000,0.900000,0.400000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.409138,1.752606,1.230637,0.958077,0.354588,36919.117647,28742.313141,17.000000,2.439138
0.750000,0.900000,0.300000,0.500000,amount,5,36,0.750000,1.000000,1.000000,2.475550,1.734411,1.190000,1.083575,0.344170,35700.000000,32507.238013,16.000000,2.438958
0.700000,0.900000,0.500000,0.250000,success_rate,5,36,0.833333,1.000000,1.000000,2.584810,1.775333,1.154487,1.081754,0.365652,34634.615385,32452.608530,24.000000,2.438554
0.600000,0.900000,0.400000,0.250000,success_rate,5,36,0.750000,1.000000,1.000000,2.381066,1.672632,1.199769,1.100956,0.292985,35993.055556,33028.666757,21.000000,2.438239
0.700000,0.900000,0.200000,0.100000,amount,10,36,1.000000,1.000000,1.000000,2.862322,1.687805,1.046593,1.046593,0.372300,31397.777778,31397.777778,33.500000,2.438038
0.600000,0.900000,0.200000,0.100000,amount,5,36,0.972222,1.000000,1.000000,2.773567,1.656650,1.062500,1.062500,0.345754,31875.000000,31875.000000,30.000000,2.437461
0.750000,0.900000,0.500000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.370583,1.651138,1.215196,0.977212,0.308452,36455.882353,29316.366869,19.000000,2.436441
0.800000,0.900000,0.400000,0.500000,success_rate,5,36,0.750000,1.000000,1.000000,2.585285,1.851574,1.168056,1.112662,0.387714,35041.666667,33379.867493,18.000000,2.434356
0.700000,0.900000,0.200000,0.100000,amount,5,36,1.000000,1.000000,1.000000,2.917312,1.729557,1.046593,1.046593,0.406026,31397.777778,31397.777778,34.000000,2.433390
0.750000,0.900000,0.400000,1.000000,success_rate,5,36,0.694444,1.000000,0.984615,2.633546,1.879469,1.160195,0.824290,0.407382,34805.856186,24728.712637,14.000000,2.433064
0.750000,0.900000,0.400000,1.000000,amount,5,36,0.694444,1.000000,0.984615,2.633546,1.879469,1.160195,0.824290,0.407382,34805.856186,24728.712637,14.000000,2.433064
0.800000,0.900000,0.700000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.513335,1.789189,1.192648,0.874465,0.376908,35779.447727,26233.949699,24.000000,2.432629
0.800000,0.900000,0.600000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.558417,1.797977,1.168056,0.926986,0.372085,35041.666667,27809.575820,25.000000,2.432409
0.700000,0.900000,0.600000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.364468,1.682402,1.232963,1.010744,0.331422,36988.888889,30322.310336,25.000000,2.432204
0.850000,0.900000,0.200000,1.000000,success_rate,5,36,0.694444,1.000000,0.984615,2.637197,1.909291,1.197222,0.734401,0.459576,35916.666667,22032.019692,19.000000,2.431798
0.850000,0.900000,0.200000,1.000000,amount,5,36,0.694444,1.000000,0.984615,2.637197,1.909291,1.197222,0.734401,0.459576,35916.666667,22032.019692,19.000000,2.431798
0.600000,0.900000,0.200000,0.250000,success_rate,5,36,0.694444,1.000000,1.000000,2.300189,1.601110,1.199769,1.199769,0.238764,35993.055556,35993.055556,14.000000,2.430236
0.700000,0.900000,0.200000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.221556,1.602649,1.267094,1.007537,0.274663,38012.820513,30226.105087,13.000000,2.428344
0.800000,0.900000,0.600000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.420467,1.696232,1.215910,0.925966,0.349885,36477.309620,27778.985184,21.000000,2.428203
