target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.900000,0.990000,0.400000,0.100000,amount,1,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.492586,2.689070,1.000000,0.974756,5.269050,2.579631,0.927640,0.000000,31272.727273,30483.280809,35.500000,0.164778,0.080672,0.120465,0.974756,1.000000,1.555775
0.950000,0.990000,0.100000,1.000000,amount,5,0.027034,27034.482759,36,0.555556,1.000000,1.000000,5.385977,2.661611,1.000000,1.000000,5.976786,2.953574,0.750156,0.000000,27034.482759,27034.482759,8.000000,0.161579,0.079848,0.123076,1.000000,1.000000,1.554810
0.950000,0.990000,0.100000,1.000000,success_rate,5,0.027034,27034.482759,36,0.555556,1.000000,1.000000,5.385977,2.661611,1.000000,1.000000,5.976786,2.953574,0.750156,0.000000,27034.482759,27034.482759,8.000000,0.161579,0.079848,0.123076,1.000000,1.000000,1.554810
0.900000,0.990000,0.300000,0.250000,amount,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.402325,2.641100,1.000000,1.000000,5.182463,2.533613,0.783825,0.000000,31272.727273,31272.727273,17.000000,0.162070,0.079233,0.122600,1.000000,1.000000,1.553836
0.900000,0.990000,0.100000,0.250000,amount,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.402325,2.641100,1.000000,1.000000,5.182463,2.533613,0.776646,0.000000,31272.727273,31272.727273,17.000000,0.162070,0.079233,0.122600,1.000000,1.000000,1.553836
0.900000,0.990000,0.200000,0.250000,amount,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.402325,2.641100,1.000000,1.000000,5.182463,2.533613,0.788488,0.000000,31272.727273,31272.727273,17.000000,0.162070,0.079233,0.122600,1.000000,1.000000,1.553836
0.900000,0.990000,0.100000,0.250000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.418184,2.581328,1.000000,1.000000,5.197677,2.476274,0.759733,0.000000,31272.727273,31272.727273,11.000000,0.162546,0.077440,0.123217,1.000000,1.000000,1.553437
0.950000,0.990000,0.300000,0.050000,success_rate,10,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.486383,2.595411,1.000000,1.000000,6.088206,2.880111,0.787850,0.001978,27034.482759,27034.482759,26.000000,0.164591,0.077862,0.122871,1.000000,0.961946,1.553410
0.900000,0.950000,0.600000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.508022,2.542353,1.000000,0.950016,5.283859,2.438885,0.832327,0.000000,31272.727273,29709.596432,36.000000,0.165241,0.076271,0.123948,0.950016,1.000000,1.553110
0.950000,0.990000,0.200000,0.750000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.353445,2.636602,1.000000,1.000000,5.940685,2.925822,0.703795,0.000000,27034.482759,27034.482759,11.000000,0.160603,0.079098,0.123737,1.000000,1.000000,1.551444
0.950000,0.990000,0.100000,0.750000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.353445,2.636602,1.000000,1.000000,5.940685,2.925822,0.702092,0.000000,27034.482759,27034.482759,11.000000,0.160603,0.079098,0.123737,1.000000,1.000000,1.551444
0.950000,0.990000,0.300000,0.750000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.353445,2.636602,1.000000,1.000000,5.940685,2.925822,0.702092,0.000000,27034.482759,27034.482759,11.500000,0.160603,0.079098,0.123737,1.000000,1.000000,1.551444
0.900000,0.990000,0.500000,0.100000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.433034,2.681858,1.000000,0.932899,5.211922,2.572713,0.807728,0.000000,31272.727273,29174.299243,20.000000,0.162991,0.080456,0.123983,0.932899,1.000000,1.550770
