target,upper,lower,adj,mode,min_remain,init_wd,swr,success_rate,funded_ratio,eff_success,eff_funded,median_cew,p10_cew,p10_avg_wd,p50_avg_wd,p90_avg_wd,p90_max_drop,mean_years_below_floor,seed
0.75,0.9,0.5,0.25,amount,5,40450.0,0.04045,0.937,0.9949,0.771,0.90535,54183.56347506965,18488.35821436532,29252.239559688933,80922.91726223071,276614.71093576506,0.2235273815353298,3.334,42
0.75,0.9,0.5,0.25,amount,10,40450.0,0.04045,0.963,0.99599,0.77,0.90454,54283.493410074334,21940.57621148495,28516.10739101395,75643.41935951848,249931.1828703279,0.20245300611900605,3.5205,42
0.75,0.9,0.5,0.25,success_rate,1,40450.0,0.04045,0.992,0.99954,0.7775,0.88425,55960.07346834036,25924.860690946618,31838.98079761331,86857.94741575781,305386.4508002883,0.4606098242146993,3.15,42
0.75,0.9,0.5,0.25,success_rate,3,40450.0,0.04045,0.9955,0.99961,0.7695,0.88409,55752.380347879414,25756.20465830066,31177.080285622484,83294.77184568788,286007.7257786512,0.5942258206228187,3.2405,42
0.75,0.9,0.5,0.25,success_rate,5,40450.0,0.04045,0.9955,0.99961,0.757,0.88352,55606.44691627545,25641.32951838939,30330.704838717273,81081.6718251564,271549.76696754765,0.5355695035057021,3.322,42
0.75,0.9,0.5,0.25,success_rate,10,40450.0,0.04045,1.0,1.0,0.745,0.8820300000000001,54896.596803652894,25104.976689265364,29050.073067004712,76148.53068949608,244555.04238873615,0.4600474117768038,3.543,42
0.75,0.9,0.7,0.05,amount,1,40450.0,0.04045,0.7825,0.93877,0.7785,0.93251,51629.22358523056,5.294837168067683e-10,23420.309544948504,75972.0400261765,273796.7203036674,1.0,3.42,42
0.75,0.9,0.7,0.05,amount,3,40450.0,0.04045,0.7825,0.93877,0.7785,0.93251,51588.04978416239,5.294837168067683e-10,23420.2911507957,74509.0344127708,262812.92623124406,1.0,3.42,42
0.75,0.9,0.7,0.05,amount,5,40450.0,0.04045,0.783,0.93879,0.779,0.93253,51503.87718974428,5.294837168067683e-10,23419.57375745248,73413.9925048971,252265.65406709287,1.0,3.4215,42
0.75,0.9,0.7,0.05,amount,10,40450.0,0.04045,0.789,0.93907,0.7815,0.9325699999999999,51232.86804201077,5.294837168067683e-10,23419.38784480982,69545.66466878049,226070.87847595298,1.0,3.423,42
0.75,0.9,0.7,0.05,success_rate,1,40450.0,0.04045,0.9875,0.99921,0.791,0.91103,53909.101617284294,21507.904446559034,28041.890865551693,89239.88166945716,352446.8785899602,0.6005982449476581,3.6785,42
0.75,0.9,0.7,0.05,success_rate,3,40450.0,0.04045,0.994,0.9993399999999999,0.7845,0.9109,53869.96812104924,21764.590559827706,27562.134676000143,85116.28441850329,329855.0525164344,0.5998649687688244,3.717,42
0.75,0.9,0.7,0.05,success_rate,5,40450.0,0.04045,0.995,0.9993699999999999,0.781,0.9105700000000001,53786.954698445465,21731.82215657665,27401.352030464153,82736.71388357252,308086.03681252163,0.5387403116951145,3.7615,42
0.75,0.9,0.7,0.05,success_rate,10,40450.0,0.04045,0.996,0.99946,0.776,0.90957,53507.97709540381,21710.733232910527,26643.81955454485,76163.51062884927,265157.4825201538,0.4886988604846188,3.8735,42
0.75,0.9,0.7,0.1,amount,1,40450.0,0.04045,0.821,0.9686300000000001,0.765,0.92425,52016.194641653216,2.0520971779381893e-09,27056.96108632894,82708.86371674477,309059.66552715475,1.0,3.4785,42
0.75,0.9,0.7,0.1,amount,3,40450.0,0.04045,0.821,0.9686300000000001,0.764,0.92423,51984.34229880445,2.0520971779381893e-09,26739.10640064416,80523.69516416913,296676.7477956106,1.0,3.487,42
0.75,0.9,0.7,0.1,amount,5,40450.0,0.04045,0.827,0.96877,0.7685,0.92431,52083.537690753365,2.0520971779381893e-09,26673.10441031127,78815.3181131972,285465.70413722814,1.0,3.491,42
0.75,0.9,0.7,0.1,amount,10,40450.0,0.04045,0.8465,0.96954,0.779,0.9244600000000001,52207.87744329482,2.052097177938229e-09,26330.437361096032,74928.73870595254,256720.65841216288,1.0,3.5455,42
0.75,0.9,0.7,0.1,success_rate,1,40450.0,0.04045,0.9905,0.9994700000000001,0.7995,0.90297,54920.767717185925,24813.06849394475,30351.094455378057,88850.78613192134,333840.2496450001,0.555349374667981,3.2985,42
0.75,0.9,0.7,0.1,success_rate,3,40450.0,0.04045,0.9945,0.9995499999999999,0.7915,0.9028100000000001,54767.82538278747,24816.66036490225,29557.523491265692,85404.5455060814,310068.0327482439,0.5863090413381253,3.3485,42
0.75,0.9,0.7,0.1,success_rate,5,40450.0,0.04045,0.9955,0.99958,0.781,0.9023199999999999,54625.309948811206,24621.99184559121,28963.33175808233,82795.40702016011,294406.95913243847,0.539653343644492,3.409,42
0.75,0.9,0.7,0.1,success_rate,10,40450.0,0.04045,0.9965,0.99966,0.7745,0.90101,54095.85025001146,24461.87818976454,27875.2200146179,77018.45365941193,258225.644974206,0.46056664858180996,3.57,42
0.75,0.9,0.7,0.15,amount,1,40450.0,0.04045,0.8745,0.98549,0.772,0.91593,52749.92100142046,8.457940145366182e-09,28942.050882693653,85325.40572320632,311470.8382082469,1.0,3.286,42
0.75,0.9,0.7,0.15,amount,3,40450.0,0.04045,0.877,0.98554,0.7735,0.91596,52679.174399989206,8.45794014536626e-09,28764.369316574524,83940.03174854626,298503.3852153085,1.0,3.3005,42
0.75,0.9,0.7,0.15,amount,5,40450.0,0.04045,0.882,0.9856800000000001,0.777,0.91603,52863.774675876935,8.45794014536635e-09,28427.838271300116,81984.03888689002,285028.99129903177,1.0,3.321,42
0.75,0.9,0.7,0.15,amount,10,40450.0,0.04045,0.9125,0.98672,0.7875,0.91582,53015.787967077405,14970.042482804398,27647.362543494168,76605.41917388211,257861.10371312746,0.1400209305499596,3.4225,42
0.75,0.9,0.7,0.15,success_rate,1,40450.0,0.04045,0.9925,0.9995899999999999,0.7985,0.89749,55270.98393367896,25811.77706914407,31547.62536600275,89074.8828978925,322535.83887849073,0.5322624631723495,3.1115,42
0.75,0.9,0.7,0.15,success_rate,3,40450.0,0.04045,0.995,0.99964,0.789,0.8973,55116.497802803526,25785.769092568466,30842.775142622402,84925.71475732609,300115.880821928,0.6004959980520411,3.174,42
0.75,0.9,0.7,0.15,success_rate,5,40450.0,0.04045,0.996,0.9996700000000001,0.782,0.89695,54864.86443710455,25570.172480841673,30110.50675109408,82677.26137642219,284904.09891124454,0.5329898735144407,3.23,42
0.75,0.9,0.7,0.15,success_rate,10,40450.0,0.04045,0.9975,0.9998199999999999,0.769,0.8954000000000001,54297.12509707507,24850.5181743052,28776.503898113708,77433.24551553985,254121.81017996586,0.4477763309038648,3.443,42
0.75,0.9,0.7,0.2,amount,1,40450.0,0.04045,0.9165,0.99327,0.7805,0.90873,53520.88451603254,14453.369931600484,30537.16713760097,86537.89672669346,307630.8937780043,0.1798242512912472,3.153,42
0.75,0.9,0.7,0.2,amount,3,40450.0,0.04045,0.9175,0.99329,0.78,0.90872,53473.158420401596,14519.268128912552,29907.276431288512,84680.43453866328,298664.2011795124,0.18302407332117993,3.167,42
0.75,0.9,0.7,0.2,amount,5,40450.0,0.04045,0.927,0.9935,0.7845,0.9086900000000001,53546.526499317544,17399.5481905623,29561.18662196423,82641.85522489616,284449.83450086956,0.1807466666914308,3.197,42
0.75,0.9,0.7,0.2,amount,10,40450.0,0.04045,0.9525,0.99448,0.7905,0.90834,53683.55216724158,21564.836261546243,28575.314757494514,76817.80150022457,254215.71452529865,0.16889163609991506,3.3375,42
0.75,0.9,0.7,0.2,success_rate,1,40450.0,0.04045,0.9925,0.99965,0.787,0.8866700000000001,55500.97868173422,26260.941338343928,32141.005869405664,89172.63551074249,312563.35369037656,0.5122500426276878,3.0365,42
0.75,0.9,0.7,0.2,success_rate,3,40450.0,0.04045,0.9955,0.99971,0.7795,0.88652,55304.40204269142,26170.511107970404,31538.548950152108,85144.74722290931,295831.61917643034,0.5963317597386066,3.1,42
0.75,0.9,0.7,0.2,success_rate,5,40450.0,0.04045,0.9965,0.99974,0.7705,0.8861499999999999,55058.01310945017,26161.924474372227,30816.093589642653,82701.3607970454,282129.2891691984,0.5347319509482648,3.1725,42
0.75,0.9,0.7,0.2,success_rate,10,40450.0,0.04045,0.9985,0.99992,0.759,0.8849600000000001,54412.75742780768,25465.206993057192,29156.709961164393,77521.58395452474,251174.14468323777,0.4465009169685529,3.3745,42
0.75,0.9,0.7,0.25,amount,1,40450.0,0.04045,0.935,0.99552,0.7845,0.90275,54120.5150616295,19320.91163820318,31701.813920496323,87231.12734092603,309212.0042636431,0.21859423572063727,3.042,42
0.75,0.9,0.7,0.25,amount,3,40450.0,0.04045,0.939,0.9956,0.786,0.90278,54093.88451116592,20027.146239313995,31165.78252338636,84872.5976480961,297174.3425052613,0.22304912386055664,3.0645,42
0.75,0.9,0.7,0.25,amount,5,40450.0,0.04045,0.946,0.9957900000000001,0.7865,0.90278,54047.483344527565,21143.85047271354,30449.689367415922,82290.65130688416,283506.5266859728,0.2195962199815488,3.1025,42
0.75,0.9,0.7,0.25,amount,10,40450.0,0.04045,0.9705,0.9967699999999999,0.7895,0.90225,54057.001332998065,23708.284675202696,29038.372569339812,77086.79498572479,251022.48032702162,0.19306712338017787,3.2685,42
0.75,0.9,0.7,0.25,success_rate,1,40450.0,0.04045,0.993,0.9996700000000001,0.7825,0.8805499999999999,55550.98105508712,26514.23395944034,32607.15062078968,89446.22920205689,310716.63245483907,0.5069658154594787,2.9505,42
0.75,0.9,0.7,0.25,success_rate,3,40450.0,0.04045,0.9965,0.99974,0.777,0.88044,55339.03916882869,26472.33439729436,31837.185464183312,85171.90725841097,293943.2132894112,0.5929068013919824,3.017,42
0.75,0.9,0.7,0.25,success_rate,5,40450.0,0.04045,0.9965,0.99974,0.768,0.8800899999999999,55065.398030025346,26223.962664932136,31174.172512195324,82747.32947895257,280372.2044692312,0.5317484817479673,3.1015,42
0.75,0.9,0.7,0.25,success_rate,10,40450.0,0.04045,1.0,1.0,0.756,0.87878,54503.68567902644,25699.750385441574,29623.74227285617,77433.60239576316,248637.39481037392,0.4450439695106618,3.2965,42
0.75,0.9,0.8,0.05,amount,1,40450.0,0.04045,0.782,0.93864,0.777,0.9321900000000001,51641.08628579182,5.29483716806768e-10,23421.66249346217,75834.89754344022,272840.6044231861,1.0,3.433,42
0.75,0.9,0.8,0.05,amount,3,40450.0,0.04045,0.7825,0.93865,0.7775,0.9322,51600.75540487695,5.29483716806768e-10,23421.66249346217,74347.04707639021,262948.4119495702,1.0,3.4325,42
0.75,0.9,0.8,0.05,amount,5,40450.0,0.04045,0.7835,0.93867,0.7785,0.9322,51541.37931246213,5.29483716806768e-10,23421.66249346217,73277.29802317091,250746.93654098306,1.0,3.437,42
0.75,0.9,0.8,0.05,amount,10,40450.0,0.04045,0.788,0.93895,0.7805,0.93229,51283.47803522316,5.29483716806768e-10,23421.653599490048,69548.04761614715,226031.57524002914,1.0,3.4375,42
0.75,0.9,0.8,0.05,success_rate,1,40450.0,0.04045,0.987,0.9992000000000001,0.791,0.91075,53920.686792276756,21509.74891520201,28046.618245990652,89254.16737286301,351920.8801724361,0.6043573789472684,3.6925,42
0.75,0.9,0.8,0.05,success_rate,3,40450.0,0.04045,0.994,0.9993399999999999,0.784,0.9106100000000001,53870.54998237951,21782.143804158815,27584.468160853896,85184.50571025177,329601.5348167675,0.5998451218242074,3.733,42
0.75,0.9,0.8,0.05,success_rate,5,40450.0,0.04045,0.995,0.9993699999999999,0.7805,0.91028,53793.639617915615,21612.10120399665,27412.190126097605,82629.89633211476,308086.3949424533,0.5391912367043026,3.7765,42
0.75,0.9,0.8,0.05,success_rate,10,40450.0,0.04045,0.9955,0.99941,0.7755,0.90927,53543.62329176896,21759.90206189563,26642.278604082807,76067.35647431135,265199.4420167269,0.48869886048461864,3.887,42
0.75,0.9,0.8,0.1,amount,1,40450.0,0.04045,0.821,0.9686,0.7645,0.92405,52019.65141470032,2.05209717793819e-09,27012.178594942798,82806.76092971416,308579.71080336603,1.0,3.4805,42
0.75,0.9,0.8,0.1,amount,3,40450.0,0.04045,0.8215,0.96861,0.7645,0.92405,52049.505827721514,2.05209717793819e-09,26746.37645148222,80778.41372564013,296587.5447845031,1.0,3.4865,42
0.75,0.9,0.8,0.1,amount,5,40450.0,0.04045,0.8275,0.96874,0.77,0.92414,52171.121318714606,2.05209717793819e-09,26677.619344657538,78809.90077824634,285403.09270813456,1.0,3.491,42
0.75,0.9,0.8,0.1,amount,10,40450.0,0.04045,0.8475,0.9695,0.779,0.92428,52185.99030095339,2.0520971779382253e-09,26389.015471094062,74625.35344650652,256697.40706621666,1.0,3.548,42
0.75,0.9,0.8,0.1,success_rate,1,40450.0,0.04045,0.9905,0.9994700000000001,0.7965,0.9021699999999999,54947.330843070245,24740.311793311354,30303.812906746745,88937.10246973028,333388.75171298435,0.5600886707561363,3.31,42
0.75,0.9,0.8,0.1,success_rate,3,40450.0,0.04045,0.9945,0.9995499999999999,0.7895,0.90203,54797.036601955406,24798.39323553211,29418.754250552578,85230.6126369399,310212.014418701,0.586274906164545,3.3605,42
0.75,0.9,0.8,0.1,success_rate,5,40450.0,0.04045,0.9955,0.99958,0.7795,0.90156,54680.53986336589,24558.881581177542,28967.747336157572,82618.52290465994,294595.2190776086,0.5387811712051918,3.4175,42
0.75,0.9,0.8,0.1,success_rate,10,40450.0,0.04045,0.9965,0.99966,0.772,0.90024,54108.391058137335,24446.083326810814,27865.627254655148,77167.09392688013,258158.47453176245,0.46028859760395036,3.581,42
0.75,0.9,0.8,0.15,amount,1,40450.0,0.04045,0.874,0.9853900000000001,0.7705,0.91528,52767.053606053654,8.457940145365964e-09,28999.018929997048,85240.87666056342,311421.09758213564,1.0,3.31,42
0.75,0.9,0.8,0.15,amount,3,40450.0,0.04045,0.875,0.9854100000000001,0.7715,0.9153000000000001,52723.974615328014,8.457940145365964e-09,28833.187559011407,84000.96295247332,297579.30916814716,1.0,3.325,42
0.75,0.9,0.8,0.15,amount,5,40450.0,0.04045,0.8795,0.98556,0.7735,0.9153600000000001,52800.18746039405,8.45794014536633e-09,28410.175770761598,81951.00922526249,285105.57277991314,1.0,3.3425,42
0.75,0.9,0.8,0.15,amount,10,40450.0,0.04045,0.9105,0.9866600000000001,0.786,0.91538,53016.47536961341,14105.1591786892,27624.622699039654,76536.96044851642,257469.95018935576,0.14055392867100192,3.4345,42
0.75,0.9,0.8,0.15,success_rate,1,40450.0,0.04045,0.9925,0.9995899999999999,0.796,0.89592,55360.41752000434,25778.926884562665,31512.92590778767,88943.39964871117,321431.69831997703,0.5326028965914673,3.1365,42
0.75,0.9,0.8,0.15,success_rate,3,40450.0,0.04045,0.995,0.99964,0.786,0.8957200000000001,55172.74898187189,25712.310978741887,30890.34418003815,84811.29575505134,300739.04242817516,0.6004959980520413,3.199,42
0.75,0.9,0.8,0.15,success_rate,5,40450.0,0.04045,0.996,0.9996700000000001,0.78,0.8954000000000001,54946.770646270204,25495.455212212164,30057.755485907845,82613.65583256887,284962.8802915775,0.5326585306780427,3.2515,42
0.75,0.9,0.8,0.15,success_rate,10,40450.0,0.04045,0.997,0.99975,0.766,0.89388,54308.657636554104,24882.69219034533,28790.38065452071,77296.5655181988,254131.66699140484,0.44779503627415074,3.4655,42
0.75,0.9,0.8,0.2,amount,1,40450.0,0.04045,0.917,0.9932900000000001,0.779,0.90741,53582.999649095174,14397.688247248727,30494.34935155969,86536.46495576989,307217.674018967,0.18061582410572039,3.1615,42
0.75,0.9,0.8,0.2,amount,3,40450.0,0.04045,0.917,0.9932900000000001,0.778,0.9073900000000001,53446.985944626285,14320.16053666615,29960.170138228415,84321.52942694459,297280.5399801682,0.18246471566221065,3.1785,42
0.75,0.9,0.8,0.2,amount,5,40450.0,0.04045,0.9265,0.9935000000000002,0.7815,0.9074000000000001,53560.77284008081,17228.208835298665,29582.981201902385,82246.24544133182,286084.02574163314,0.18140196781880977,3.207,42
0.75,0.9,0.8,0.2,amount,10,40450.0,0.04045,0.9515,0.9944700000000001,0.788,0.9070199999999999,53699.41751122025,21518.187240103434,28474.269459478324,76778.790670088,254127.21962167326,0.16973078668049124,3.346,42
0.75,0.9,0.8,0.2,success_rate,1,40450.0,0.04045,0.9925,0.99965,0.7845,0.8852000000000001,55557.424800108914,26149.075922116765,32047.204197774703,89004.34694849118,311947.4533044918,0.5116556544223966,3.0535,42
0.75,0.9,0.8,0.2,success_rate,3,40450.0,0.04045,0.9955,0.99971,0.7765,0.8850399999999999,55293.72048797902,26221.770435186772,31433.014735507102,85098.53759664341,296262.7815334139,0.5961839639111284,3.1185,42
0.75,0.9,0.8,0.2,success_rate,5,40450.0,0.04045,0.9965,0.99974,0.7675,0.8846900000000001,55123.644637537865,26062.73259947062,30705.923380628403,82567.10399652961,282678.1637464358,0.5338056076190787,3.187,42
0.75,0.9,0.8,0.2,success_rate,10,40450.0,0.04045,0.9985,0.99992,0.7565,0.88344,54527.401278942736,25405.262677968905,29179.181984607098,77311.21907193224,250944.71680897922,0.4448581904411424,3.388,42
0.75,0.9,0.8,0.25,amount,1,40450.0,0.04045,0.9355,0.99554,0.781,0.9019400000000001,54225.361770220305,19357.787866025803,31735.794302033963,87216.60619501735,305794.4513268773,0.21558070912467456,3.0535,42
0.75,0.9,0.8,0.25,amount,3,40450.0,0.04045,0.939,0.9956099999999999,0.7835,0.90199,54183.24233175453,19925.665330366395,31269.038826862816,84984.13723100164,295468.95911930996,0.22270495316833647,3.0735,42
0.75,0.9,0.8,0.25,amount,5,40450.0,0.04045,0.9455,0.9958,0.784,0.90199,54125.26046751599,21284.99799084515,30445.311753907325,82380.11575057305,281340.03585724824,0.21981965544629464,3.117,42
0.75,0.9,0.8,0.25,amount,10,40450.0,0.04045,0.97,0.9967699999999999,0.786,0.9014200000000001,54029.08872316876,23625.89294287766,28989.036606935264,76880.4878470327,249662.7785518835,0.19340977573747084,3.2875,42
0.75,0.9,0.8,0.25,success_rate,1,40450.0,0.04045,0.993,0.9996700000000001,0.7805,0.8795,55656.37513447481,26490.83618232737,32532.415415863758,89079.02231135522,307755.1945750597,0.5071976266815679,2.962,42
0.75,0.9,0.8,0.25,success_rate,3,40450.0,0.04045,0.9965,0.99974,0.7735,0.87936,55416.96250434173,26482.796202555448,31684.58701383393,85023.8877892261,293589.9239524602,0.5889558206571531,3.031,42
0.75,0.9,0.8,0.25,success_rate,5,40450.0,0.04045,0.9965,0.99974,0.7645,0.8789600000000001,55152.05181551511,26256.293793269437,31107.18206835797,82277.96903730996,279486.18467630126,0.5322859608217043,3.1145,42
0.75,0.9,0.8,0.25,success_rate,10,40450.0,0.04045,1.0,1.0,0.753,0.87768,54556.82667413899,25738.886780825895,29666.141806543892,76952.16288100538,247847.6832903025,0.4488680209449817,3.3135,42
0.75,0.95,0.1,0.05,amount,1,40450.0,0.04045,0.7275,0.9131500000000001,0.7275,0.9122899999999999,50923.19961303315,3.4810105848348737e-10,21773.624513862753,75728.20768842712,275263.23339255585,1.0,4.404,42
0.75,0.95,0.1,0.05,amount,3,40450.0,0.04045,0.728,0.9131600000000001,0.728,0.9123000000000001,50897.129980346625,3.4810105848348737e-10,21773.624513862753,73623.41285360255,262419.8092748179,1.0,4.4035,42
0.75,0.95,0.1,0.05,amount,5,40450.0,0.04045,0.7295,0.9131900000000001,0.7295,0.9123300000000001,50835.27961123019,3.4810105848348737e-10,21773.624513862753,72130.08786404101,252308.26514140863,1.0,4.402,42
0.75,0.95,0.1,0.05,amount,10,40450.0,0.04045,0.7325,0.9133799999999999,0.7325,0.91252,50623.58870573671,3.4810105848348737e-10,21773.624513862753,68416.2390446958,227185.74933340543,1.0,4.3935,42
0.75,0.95,0.1,0.05,success_rate,1,40450.0,0.04045,0.987,0.99927,0.7555,0.90117,53892.1806988554,17540.66834875462,26121.825899325348,89831.18842280851,354094.72926463274,0.5225585759011511,4.405,42
0.75,0.95,0.1,0.05,success_rate,3,40450.0,0.04045,0.995,0.99943,0.749,0.90104,53598.86678213251,17354.400578901616,25755.010120878702,85118.3025163455,332424.6538224871,0.6150782529081953,4.4655,42
0.75,0.95,0.1,0.05,success_rate,5,40450.0,0.04045,0.996,0.99946,0.746,0.9006600000000001,53482.37441427872,17452.002527449564,25616.137925742754,82061.11555720215,313783.40990408085,0.5619046872524259,4.509,42
0.75,0.95,0.1,0.05,success_rate,10,40450.0,0.04045,0.996,0.99946,0.743,0.89957,53114.300756397744,17278.71066077223,25081.543459638702,75524.79797909522,267829.3729946763,0.5127422104999099,4.6215,42
0.75,0.95,0.1,0.1,amount,1,40450.0,0.04045,0.706,0.93525,0.6965,0.91171,51291.502364979795,5.294837168067688e-10,22976.48958555132,82342.08274695487,311415.8132105035,1.0,4.5305,42
0.75,0.95,0.1,0.1,amount,3,40450.0,0.04045,0.7075,0.93528,0.6975,0.91173,51363.73463553557,5.294837168067688e-10,22976.48958555132,80438.97538959462,296362.0031396402,1.0,4.531,42
0.75,0.95,0.1,0.1,amount,5,40450.0,0.04045,0.713,0.9354100000000001,0.7025,0.91181,51518.45529551475,5.294837168067688e-10,22976.48958555132,78349.49121174513,286612.7232379821,1.0,4.5345,42
0.75,0.95,0.1,0.1,amount,10,40450.0,0.04045,0.735,0.9362800000000001,0.7195,0.91224,51451.59581075063,5.294837168067688e-10,22994.831686890317,73690.65818377995,259672.09668510815,1.0,4.518,42
0.75,0.95,0.1,0.1,success_rate,1,40450.0,0.04045,0.987,0.99921,0.756,0.89749,54651.9688512774,19306.485431138542,26897.301838376698,88102.66684443511,338291.29988928104,0.5280975255724923,4.2645,42
0.75,0.95,0.1,0.1,success_rate,3,40450.0,0.04045,0.994,0.9993500000000001,0.749,0.89735,54254.563517122355,19356.36898454721,26513.58695648988,84741.50330025532,314040.8039100662,0.6113050444383002,4.344,42
0.75,0.95,0.1,0.1,success_rate,5,40450.0,0.04045,0.995,0.99938,0.7395,0.89682,54186.475838985,19172.578141635204,26375.31817209139,81874.02295057019,300838.9964751328,0.5734897460193658,4.4015,42
0.75,0.95,0.1,0.1,success_rate,10,40450.0,0.04045,0.996,0.9994599999999999,0.735,0.89535,53869.071259526674,18921.10532293473,25874.455879439214,75643.05386587646,261065.80438090078,0.5106877672160048,4.531,42
0.75,0.95,0.1,0.15,amount,1,40450.0,0.04045,0.7355,0.95948,0.702,0.91035,51778.21406179163,1.13769407355637e-09,23997.96299817075,83796.18271510935,316005.7042333453,1.0,4.565,42
0.75,0.95,0.1,0.15,amount,3,40450.0,0.04045,0.7355,0.95948,0.7015,0.91034,51735.3833701821,1.13769407355637e-09,23978.27227741555,81843.32543589664,301624.38304464903,1.0,4.5715,42
0.75,0.95,0.1,0.15,amount,5,40450.0,0.04045,0.742,0.95966,0.706,0.91042,51717.22723240703,1.13769407355637e-09,23974.333641207737,79573.75470834707,289677.26272628247,1.0,4.575,42
0.75,0.95,0.1,0.15,amount,10,40450.0,0.04045,0.785,0.9614299999999999,0.724,0.9106500000000001,52104.295090816,1.13769407355637e-09,23916.936793844754,74606.54556311616,263998.0847429562,1.0,4.594,42
0.75,0.95,0.1,0.15,success_rate,1,40450.0,0.04045,0.99,0.99946,0.7635,0.8969100000000001,54967.500393898066,20664.525481627286,27333.734061568295,87597.15960229473,329210.9223144925,0.5340504343973619,4.1265,42
0.75,0.95,0.1,0.15,success_rate,3,40450.0,0.04045,0.9945,0.9995499999999999,0.7545,0.89673,54661.57169241,20523.852796869807,27012.26321734904,83957.31650372478,308136.58603989764,0.6272122179718143,4.2115,42
0.75,0.95,0.1,0.15,success_rate,5,40450.0,0.04045,0.9955,0.99958,0.74,0.89611,54616.60045321172,20247.329483820788,26859.461354067156,81752.48397212615,294462.58719397336,0.5684417208792666,4.2785,42
0.75,0.95,0.1,0.15,success_rate,10,40450.0,0.04045,0.9965,0.99966,0.732,0.8942,54197.4967820003,19981.682530373768,26224.498408956733,75421.44772391304,256562.51665228466,0.5269988228332242,4.458,42
0.75,0.95,0.1,0.2,amount,1,40450.0,0.04045,0.7785,0.97667,0.7035,0.9077999999999999,51649.53834493885,2.76367146300057e-09,25053.14273667646,84605.79826319749,317937.79753434676,1.0,4.5535,42
0.75,0.95,0.1,0.2,amount,3,40450.0,0.04045,0.781,0.97672,0.7045,0.9078200000000001,51619.77236354563,2.76367146300057e-09,25020.400617593146,82153.77495469965,305942.59711274476,1.0,4.5675,42
0.75,0.95,0.1,0.2,amount,5,40450.0,0.04045,0.797,0.9770800000000001,0.7075,0.9078,51952.93862722293,2.76367146300057e-09,24911.486879731914,79708.27831986528,291757.06061396265,1.0,4.5865,42
