target,upper,lower,adj,mode,min_remain,envs_total,envs_top_effFR,envs_top_cew,envs_top_both,mean_eff_funded,min_eff_funded,mean_median_cew,min_median_cew,mean_swr,min_swr,mean_eff_sr,pct_top_effFR,pct_top_cew,pct_top_both
0.8,0.99,0.5,0.2,amount,1,54,0,0,0,0.8572569444444446,0.6714777777777777,43615.97262639214,3.2525652691887735e-10,0.04278262906776284,0.0349565217391304,0.7009814814814815,0.0,0.0,0.0
0.8,0.99,0.5,0.2,amount,3,54,0,0,0,0.8572603909465021,0.6714888888888888,43512.64299826991,3.2525652691887735e-10,0.04278262906776284,0.0349565217391304,0.7011018518518518,0.0,0.0,0.0
0.8,0.99,0.5,0.2,amount,5,54,0,0,0,0.8572990740740741,0.6715333333333333,45152.70988008395,3.2525652691887735e-10,0.04278262906776284,0.0349565217391304,0.7032222222222222,0.0,0.0,0.0
0.8,0.99,0.5,0.2,amount,10,54,0,0,0,0.8573092078189299,0.6720333333333333,47019.51784648449,3.2525652691887735e-10,0.04278262906776284,0.0349565217391304,0.7121388888888889,0.0,0.0,0.0
0.8,0.99,0.5,0.2,success_rate,1,54,0,0,0,0.8349347222222222,0.6349777777777779,36675.36449117189,2.6911997254844417e-10,0.04278262906776284,0.0349565217391304,0.6705092592592593,0.0,0.0,0.0
0.8,0.99,0.5,0.25,amount,1,54,0,0,0,0.8520319444444445,0.6635333333333333,35902.817335032196,3.147589839681171e-10,0.04278262906776284,0.0349565217391304,0.6959074074074074,0.0,0.0,0.0
0.8,0.99,0.5,0.25,amount,3,54,0,0,0,0.8520406378600823,0.6635444444444445,35816.76881704436,3.147589839681171e-10,0.04278262906776284,0.0349565217391304,0.6962592592592592,0.0,0.0,0.0
0.8,0.99,0.5,0.25,amount,5,54,0,0,0,0.8521174382716049,0.6636666666666666,37516.92702114006,3.147589839681171e-10,0.04278262906776284,0.0349565217391304,0.6996018518518519,0.0,0.0,0.0
0.8,0.99,0.5,0.25,amount,10,54,0,0,0,0.8520637860082304,0.663988888888889,46756.99790660675,3.147589839681171e-10,0.04278262906776284,0.0349565217391304,0.7072407407407408,0.0,0.0,0.0
0.8,0.99,0.7,0.05,amount,1,54,0,18,0,0.887368158436214,0.7472000000000001,57684.34358264847,45541.323368762205,0.04278262906776284,0.0349565217391304,0.7469907407407407,0.0,0.3333333333333333,0.0
0.8,0.99,0.7,0.05,amount,3,54,0,15,0,0.887370010288066,0.7472000000000001,57605.711324338765,45530.305762568445,0.04278262906776284,0.0349565217391304,0.7470462962962963,0.0,0.2777777777777778,0.0
