target,upper,lower,adj,mode,min_remain,init_wd,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,mean_years_below_floor,passes_eff_sr,passes_p10_wd,passes_years_below,gating_pass
0.75,0.9,0.7,0.25,amount,1,42186.04651162791,0.04218604651162791,0.9365,0.777,0.89852,57199.16261278359,33026.94066843327,3.038,False,True,True,False
0.75,0.9,0.7,0.25,amount,3,42186.04651162791,0.04218604651162791,0.939,0.778,0.89854,57208.982035915775,32585.479539403837,3.061,False,True,True,False
0.75,0.9,0.7,0.25,amount,5,42186.04651162791,0.04218604651162791,0.947,0.778,0.89854,57548.7114579012,31905.350697627186,3.1155,False,True,True,False
0.75,0.9,0.7,0.25,amount,10,42186.04651162791,0.04218604651162791,0.974,0.7785,0.89778,57834.33906786957,30472.101484652565,3.2855,False,True,True,False
0.75,0.9,0.7,0.25,success_rate,1,42186.04651162791,0.04218604651162791,0.992,0.7855,0.88481,59357.764835163885,34062.208559275954,2.9705,False,True,True,False
0.75,0.9,0.7,0.25,success_rate,3,42186.04651162791,0.04218604651162791,0.995,0.78,0.8847,59182.638669852866,33193.22705789989,3.0485,False,True,True,False
0.75,0.9,0.7,0.25,success_rate,5,42186.04651162791,0.04218604651162791,0.996,0.7705,0.88425,58903.26731955311,32445.496618890065,3.128,False,True,True,False
0.75,0.9,0.7,0.25,success_rate,10,42186.04651162791,0.04218604651162791,0.999,0.759,0.88292,58291.923078799446,30746.451172960835,3.307,False,True,True,False
0.75,0.9,0.8,0.05,amount,1,42186.04651162791,0.04218604651162791,0.7805,0.777,0.93088,54956.307688095345,23710.393736544134,3.5035,False,False,True,False
0.75,0.9,0.8,0.05,amount,3,42186.04651162791,0.04218604651162791,0.7805,0.777,0.93088,54937.53047512632,23710.393736544134,3.5035,False,False,True,False
0.75,0.9,0.8,0.05,amount,5,42186.04651162791,0.04218604651162791,0.783,0.779,0.9309299999999999,54882.26639414812,23710.393736544134,3.5015,False,False,True,False
0.75,0.9,0.8,0.05,amount,10,42186.04651162791,0.04218604651162791,0.785,0.78,0.9310499999999999,54543.753301843506,23710.393736544134,3.505,False,False,True,False
0.75,0.9,0.8,0.05,success_rate,1,42186.04651162791,0.04218604651162791,0.984,0.788,0.91082,57524.274073305394,28803.84076739473,3.7605,False,True,True,False
0.75,0.9,0.8,0.05,success_rate,3,42186.04651162791,0.04218604651162791,0.991,0.7815,0.91069,57518.282106159095,28302.188078318322,3.7965,False,True,True,False
0.75,0.9,0.8,0.05,success_rate,5,42186.04651162791,0.04218604651162791,0.994,0.775,0.91027,57568.596345416925,28062.084454097254,3.842,False,True,True,False
0.75,0.9,0.8,0.05,success_rate,10,42186.04651162791,0.04218604651162791,0.995,0.7735,0.9094300000000001,57246.66178613065,27340.035673185215,3.9375,False,True,True,False
0.75,0.9,0.8,0.1,amount,1,42186.04651162791,0.04218604651162791,0.822,0.7665,0.92273,54964.173230623564,28055.73344392982,3.504,False,True,True,False
0.75,0.9,0.8,0.1,amount,3,42186.04651162791,0.04218604651162791,0.823,0.767,0.92274,54927.36682524029,27995.8295734632,3.512,False,True,True,False
0.75,0.9,0.8,0.1,amount,5,42186.04651162791,0.04218604651162791,0.828,0.77,0.92279,54913.62722578941,27669.412194578617,3.5265,False,True,True,False
0.75,0.9,0.8,0.1,amount,10,42186.04651162791,0.04218604651162791,0.8435,0.778,0.92298,55135.37632490663,27376.206329648106,3.5655,False,True,True,False
0.75,0.9,0.8,0.1,success_rate,1,42186.04651162791,0.04218604651162791,0.9885,0.79,0.90147,58629.117391193475,31287.098932177752,3.3835,False,True,True,False
0.75,0.9,0.8,0.1,success_rate,3,42186.04651162791,0.04218604651162791,0.9935,0.784,0.9013500000000001,58580.64395722143,30758.168933908277,3.4405,False,True,True,False
0.75,0.9,0.8,0.1,success_rate,5,42186.04651162791,0.04218604651162791,0.9945,0.776,0.90094,58374.9161654542,30082.492639526,3.488,False,True,True,False
0.75,0.9,0.8,0.1,success_rate,10,42186.04651162791,0.04218604651162791,0.995,0.7685,0.89975,57914.875624636305,28810.468945575325,3.6865,False,True,True,False
0.75,0.9,0.8,0.15,amount,1,42186.04651162791,0.04218604651162791,0.869,0.763,0.91251,55458.60329370295,30478.900398019778,3.3655,False,True,True,False
0.75,0.9,0.8,0.15,amount,3,42186.04651162791,0.04218604651162791,0.8705,0.7635,0.91252,55422.05497499221,30147.569255472215,3.376,False,True,True,False
0.75,0.9,0.8,0.15,amount,5,42186.04651162791,0.04218604651162791,0.8795,0.7675,0.9126299999999999,55447.81701638669,29915.98242716204,3.3945,False,True,True,False
0.75,0.9,0.8,0.15,amount,10,42186.04651162791,0.04218604651162791,0.9095,0.781,0.9127099999999999,56326.26587881676,28861.400918862942,3.4915,False,True,True,False
0.75,0.9,0.8,0.15,success_rate,1,42186.04651162791,0.04218604651162791,0.991,0.789,0.89386,59105.79127351065,32734.298096377697,3.1565,False,True,True,False
0.75,0.9,0.8,0.15,success_rate,3,42186.04651162791,0.04218604651162791,0.995,0.7835,0.89375,58853.05153877081,31851.61576487114,3.222,False,True,True,False
0.75,0.9,0.8,0.15,success_rate,5,42186.04651162791,0.04218604651162791,0.996,0.7745,0.8933,58669.64425239683,31188.684362831213,3.2935,False,True,True,False
0.75,0.9,0.8,0.15,success_rate,10,42186.04651162791,0.04218604651162791,0.9965,0.7635,0.89192,57942.99599828435,29877.558129770605,3.488,False,True,True,False
0.75,0.9,0.8,0.2,amount,1,42186.04651162791,0.04218604651162791,0.9085,0.7655,0.9035500000000001,56138.09826101025,32123.231528248965,3.192,False,True,True,False
0.75,0.9,0.8,0.2,amount,3,42186.04651162791,0.04218604651162791,0.909,0.7655,0.9035500000000001,56116.79805780669,31744.01347102156,3.21,False,True,True,False
0.75,0.9,0.8,0.2,amount,5,42186.04651162791,0.04218604651162791,0.92,0.7715,0.9036400000000001,56669.89707552975,31271.50089370341,3.241,False,True,True,False
0.75,0.9,0.8,0.2,amount,10,42186.04651162791,0.04218604651162791,0.9545,0.781,0.9034099999999999,57345.48349854059,29658.84086354034,3.3735,False,True,True,False
0.75,0.9,0.8,0.2,success_rate,1,42186.04651162791,0.04218604651162791,0.9925,0.7885,0.8889,59277.37343976408,33534.266762341824,3.0365,False,True,True,False
0.75,0.9,0.8,0.2,success_rate,3,42186.04651162791,0.04218604651162791,0.9955,0.781,0.88875,59033.92921087606,32633.22468107699,3.1125,False,True,True,False
0.75,0.9,0.8,0.2,success_rate,5,42186.04651162791,0.04218604651162791,0.9965,0.7715,0.88828,58796.814025353386,32012.984068907932,3.187,False,True,True,False
0.75,0.9,0.8,0.2,success_rate,10,42186.04651162791,0.04218604651162791,0.9975,0.7605,0.88676,58222.39571408765,30430.11803275023,3.3735,False,True,True,False
0.75,0.9,0.8,0.25,amount,1,42186.04651162791,0.04218604651162791,0.9365,0.7765,0.89736,57344.059641418484,33090.20625036427,3.038,False,True,True,False
0.75,0.9,0.8,0.25,amount,3,42186.04651162791,0.04218604651162791,0.9385,0.778,0.8973900000000001,57327.85712884194,32540.05567607862,3.0605,False,True,True,False
0.75,0.9,0.8,0.25,amount,5,42186.04651162791,0.04218604651162791,0.9475,0.7775,0.8974000000000001,57552.444854506335,31987.80677320908,3.1145,False,True,True,False
0.75,0.9,0.8,0.25,amount,10,42186.04651162791,0.04218604651162791,0.974,0.778,0.89667,57788.04522644286,30476.092218902722,3.2765,False,True,True,False
0.75,0.9,0.8,0.25,success_rate,1,42186.04651162791,0.04218604651162791,0.992,0.784,0.88306,59465.65879646924,34025.72377321917,2.9605,False,True,True,False
0.75,0.9,0.8,0.25,success_rate,3,42186.04651162791,0.04218604651162791,0.995,0.779,0.8829600000000001,59231.92990323472,33267.44138028107,3.0355,False,True,True,False
0.75,0.9,0.8,0.25,success_rate,5,42186.04651162791,0.04218604651162791,0.996,0.77,0.88252,59018.84626436938,32431.845760220665,3.1195,False,True,True,False
0.75,0.9,0.8,0.25,success_rate,10,42186.04651162791,0.04218604651162791,0.999,0.757,0.88098,58302.454440482354,30743.808938340997,3.306,False,True,True,False
0.75,0.95,0.1,0.05,amount,1,42186.04651162791,0.04218604651162791,0.7165,0.716,0.9099200000000001,54424.39810672712,22164.606126877705,4.522,False,False,True,False
0.75,0.95,0.1,0.05,amount,3,42186.04651162791,0.04218604651162791,0.7165,0.716,0.9099200000000001,54373.61605033018,22164.606126877705,4.522,False,False,True,False
0.75,0.95,0.1,0.05,amount,5,42186.04651162791,0.04218604651162791,0.718,0.7175,0.90996,54408.2085004,22164.606126877705,4.52,False,False,True,False
0.75,0.95,0.1,0.05,amount,10,42186.04651162791,0.04218604651162791,0.7225,0.722,0.9101800000000001,54114.91490177291,22164.606126877705,4.509,False,False,True,False
0.75,0.95,0.1,0.05,success_rate,1,42186.04651162791,0.04218604651162791,0.981,0.7435,0.8992100000000001,57152.48643355104,26657.28950156762,4.503,False,True,True,False
0.75,0.95,0.1,0.05,success_rate,3,42186.04651162791,0.04218604651162791,0.991,0.734,0.89902,56979.02185963473,26451.680781414772,4.5665,False,True,True,False
0.75,0.95,0.1,0.05,success_rate,5,42186.04651162791,0.04218604651162791,0.994,0.731,0.89861,56994.91853858193,26188.004788513626,4.6065,False,True,True,False
0.75,0.95,0.1,0.05,success_rate,10,42186.04651162791,0.04218604651162791,0.995,0.733,0.89781,56730.11108612305,25882.01157171682,4.686,False,True,True,False
0.75,0.95,0.1,0.1,amount,1,42186.04651162791,0.04218604651162791,0.695,0.689,0.90958,54179.9474457379,23109.64432076264,4.6645,False,False,True,False
0.75,0.95,0.1,0.1,amount,3,42186.04651162791,0.04218604651162791,0.695,0.689,0.90958,54161.13730429963,23109.64432076264,4.6665,False,False,True,False
0.75,0.95,0.1,0.1,amount,5,42186.04651162791,0.04218604651162791,0.698,0.6915,0.9096000000000001,54109.850086678634,23109.64432076264,4.6695,False,False,True,False
0.75,0.95,0.1,0.1,amount,10,42186.04651162791,0.04218604651162791,0.7175,0.706,0.9101,54387.176635871336,23096.69250932061,4.655,False,False,True,False
0.75,0.95,0.1,0.1,success_rate,1,42186.04651162791,0.04218604651162791,0.9845,0.744,0.89582,58087.30917827257,27671.676915806478,4.384,False,True,True,False
0.75,0.95,0.1,0.1,success_rate,3,42186.04651162791,0.04218604651162791,0.993,0.737,0.8956799999999999,57826.26232652483,27401.73521636766,4.456,False,True,True,False
0.75,0.95,0.1,0.1,success_rate,5,42186.04651162791,0.04218604651162791,0.994,0.733,0.8953199999999999,57806.772803763335,27098.842232195042,4.4945,False,True,True,False
0.75,0.95,0.1,0.1,success_rate,10,42186.04651162791,0.04218604651162791,0.9945,0.728,0.89375,57448.6718667256,26576.004501105137,4.632,False,True,True,False
0.75,0.95,0.1,0.15,amount,1,42186.04651162791,0.04218604651162791,0.711,0.679,0.9067200000000001,53922.662411189565,24845.595080463696,4.7455,False,False,True,False
0.75,0.95,0.1,0.15,amount,3,42186.04651162791,0.04218604651162791,0.712,0.68,0.90674,53875.219213739445,24841.80978217739,4.749,False,False,True,False
0.75,0.95,0.1,0.15,amount,5,42186.04651162791,0.04218604651162791,0.722,0.6845,0.9068700000000001,53993.33898087346,24788.916347475006,4.753,False,False,True,False
0.75,0.95,0.1,0.15,amount,10,42186.04651162791,0.04218604651162791,0.7655,0.7075,0.90735,54828.96652146068,24660.40825276402,4.7645,False,False,True,False
0.75,0.95,0.1,0.15,success_rate,1,42186.04651162791,0.04218604651162791,0.9865,0.745,0.89232,58676.467213712975,28157.515816571078,4.3025,False,True,True,False
0.75,0.95,0.1,0.15,success_rate,3,42186.04651162791,0.04218604651162791,0.9935,0.7335,0.89209,58409.66438636127,27950.51995624133,4.3945,False,True,True,False
0.75,0.95,0.1,0.15,success_rate,5,42186.04651162791,0.04218604651162791,0.9945,0.724,0.89157,58225.72441518295,27600.507623437028,4.4515,False,True,True,False
0.75,0.95,0.1,0.15,success_rate,10,42186.04651162791,0.04218604651162791,0.995,0.724,0.89028,57906.26156805568,27185.16951182855,4.573,False,True,True,False
0.75,0.95,0.1,0.2,amount,1,42186.04651162791,0.04218604651162791,0.753,0.6835,0.90501,53971.16268506384,25542.93517457793,4.676,False,True,True,False
0.75,0.95,0.1,0.2,amount,3,42186.04651162791,0.04218604651162791,0.754,0.6825,0.90499,53877.357435891245,25477.164215008055,4.69,False,True,True,False
0.75,0.95,0.1,0.2,amount,5,42186.04651162791,0.04218604651162791,0.768,0.6895,0.9051,54375.64102019734,25373.790993167546,4.703,False,True,True,False
0.75,0.95,0.1,0.2,amount,10,42186.04651162791,0.04218604651162791,0.833,0.712,0.9052100000000001,55646.29818562545,25212.167466844134,4.762,False,False,True,False
0.75,0.95,0.1,0.2,success_rate,1,42186.04651162791,0.04218604651162791,0.987,0.744,0.88934,59021.19625352057,28507.01585385134,4.3045,False,True,True,False
0.75,0.95,0.1,0.2,success_rate,3,42186.04651162791,0.04218604651162791,0.9935,0.733,0.88912,58761.76658677329,28208.64673739587,4.403,False,True,True,False
0.75,0.95,0.1,0.2,success_rate,5,42186.04651162791,0.04218604651162791,0.9945,0.721,0.8885,58775.41138674147,28008.816574794913,4.47,False,True,True,False
0.75,0.95,0.1,0.2,success_rate,10,42186.04651162791,0.04218604651162791,0.995,0.7205,0.8873199999999999,57946.33516828198,27337.790483975645,4.6145,False,True,True,False
0.75,0.95,0.1,0.25,amount,1,42186.04651162791,0.04218604651162791,0.802,0.6895,0.9046600000000001,54201.94678263551,26623.820955376206,4.572,False,True,True,False
0.75,0.95,0.1,0.25,amount,3,42186.04651162791,0.04218604651162791,0.806,0.688,0.90463,54160.49134262214,26447.546850343537,4.5965,False,True,True,False
0.75,0.95,0.1,0.25,amount,5,42186.04651162791,0.04218604651162791,0.829,0.697,0.90471,54617.17808837164,26272.115411002822,4.617,False,True,True,False
0.75,0.95,0.1,0.25,amount,10,42186.04651162791,0.04218604651162791,0.9035,0.7175,0.9043,56441.39423406041,25834.040659506587,4.7065,False,True,True,False
0.75,0.95,0.1,0.25,success_rate,1,42186.04651162791,0.04218604651162791,0.988,0.7375,0.88611,59055.94753571169,28779.119739851492,4.2395,False,True,True,False
0.75,0.95,0.1,0.25,success_rate,3,42186.04651162791,0.04218604651162791,0.994,0.7235,0.8858299999999999,58896.68356680864,28446.814168490157,4.3395,False,True,True,False
0.75,0.95,0.1,0.25,success_rate,5,42186.04651162791,0.04218604651162791,0.995,0.712,0.8851800000000001,58706.52533633016,28345.349761387024,4.412,False,True,True,False
0.75,0.95,0.1,0.25,success_rate,10,42186.04651162791,0.04218604651162791,0.9955,0.7095,0.88366,58002.13825698095,27510.562842031995,4.608,False,True,True,False
0.75,0.95,0.2,0.05,amount,1,42186.04651162791,0.04218604651162791,0.74,0.739,0.91747,54356.02658388628,22538.747814669012,4.158,False,False,True,False
0.75,0.95,0.2,0.05,amount,3,42186.04651162791,0.04218604651162791,0.74,0.739,0.91747,54283.40608240756,22538.747814669012,4.158,False,False,True,False
0.75,0.95,0.2,0.05,amount,5,42186.04651162791,0.04218604651162791,0.741,0.74,0.9175,54267.24113613419,22538.747814669012,4.157,False,False,True,False
0.75,0.95,0.2,0.05,amount,10,42186.04651162791,0.04218604651162791,0.7475,0.745,0.91772,54081.13067626227,22538.747814669012,4.1485,False,False,True,False
0.75,0.95,0.2,0.05,success_rate,1,42186.04651162791,0.04218604651162791,0.982,0.766,0.90412,57304.11554336657,27447.746115335358,4.176,False,True,True,False
0.75,0.95,0.2,0.05,success_rate,3,42186.04651162791,0.04218604651162791,0.991,0.7605,0.90401,56978.422386368184,27116.65521620931,4.2355,False,True,True,False
0.75,0.95,0.2,0.05,success_rate,5,42186.04651162791,0.04218604651162791,0.994,0.755,0.90365,57057.40724583531,26935.98307722605,4.2865,False,True,True,False
0.75,0.95,0.2,0.05,success_rate,10,42186.04651162791,0.04218604651162791,0.995,0.754,0.90289,56775.260772865746,26466.139440179144,4.367,False,True,True,False
0.75,0.95,0.2,0.1,amount,1,42186.04651162791,0.04218604651162791,0.747,0.7235,0.91579,54598.89539162208,24674.489204472477,4.249,False,False,True,False
0.75,0.95,0.2,0.1,amount,3,42186.04651162791,0.04218604651162791,0.7475,0.724,0.9158,54588.336071185666,24613.093811692364,4.252,False,False,True,False
0.75,0.95,0.2,0.1,amount,5,42186.04651162791,0.04218604651162791,0.7505,0.725,0.91582,54516.59753682905,24613.093811692364,4.256,False,False,True,False
0.75,0.95,0.2,0.1,amount,10,42186.04651162791,0.04218604651162791,0.7675,0.7395,0.91608,54851.338134351565,24603.19980682327,4.2715,False,False,True,False
0.75,0.95,0.2,0.1,success_rate,1,42186.04651162791,0.04218604651162791,0.9875,0.775,0.90234,58291.67252464551,28928.626988814238,3.9615,False,True,True,False
0.75,0.95,0.2,0.1,success_rate,3,42186.04651162791,0.04218604651162791,0.9935,0.7685,0.9022100000000001,57992.72484082679,28451.69654718487,4.031,False,True,True,False
0.75,0.95,0.2,0.1,success_rate,5,42186.04651162791,0.04218604651162791,0.9945,0.76,0.90174,57833.569017046895,28220.910335981232,4.0925,False,True,True,False
0.75,0.95,0.2,0.1,success_rate,10,42186.04651162791,0.04218604651162791,0.995,0.7555,0.90054,57355.15974295592,27321.25744742318,4.2315,False,True,True,False
0.75,0.95,0.2,0.15,amount,1,42186.04651162791,0.04218604651162791,0.7835,0.723,0.91446,54425.935456984706,26399.557906758862,4.153,False,True,True,False
0.75,0.95,0.2,0.15,amount,3,42186.04651162791,0.04218604651162791,0.785,0.724,0.9144800000000001,54397.335153190885,26396.240451111345,4.162,False,True,True,False
0.75,0.95,0.2,0.15,amount,5,42186.04651162791,0.04218604651162791,0.793,0.729,0.9145399999999999,54750.92294292816,26187.662037980976,4.1705,False,True,True,False
0.75,0.95,0.2,0.15,amount,10,42186.04651162791,0.04218604651162791,0.83,0.7445,0.91468,55399.17638456827,25938.751890184558,4.212,False,True,True,False
0.75,0.95,0.2,0.15,success_rate,1,42186.04651162791,0.04218604651162791,0.9885,0.7635,0.894,58878.0824148173,29685.340723378904,3.8875,False,True,True,False
0.75,0.95,0.2,0.15,success_rate,3,42186.04651162791,0.04218604651162791,0.994,0.7545,0.8938200000000001,58443.0551804032,28969.385692681477,3.968,False,True,True,False
0.75,0.95,0.2,0.15,success_rate,5,42186.04651162791,0.04218604651162791,0.995,0.747,0.8934200000000001,58315.59503057733,28519.716554031682,4.026,False,True,True,False
0.75,0.95,0.2,0.15,success_rate,10,42186.04651162791,0.04218604651162791,0.9955,0.7425,0.89207,57551.95432432629,27876.98841673785,4.2035,False,True,True,False
0.75,0.95,0.2,0.2,amount,1,42186.04651162791,0.04218604651162791,0.83,0.736,0.9123300000000001,54961.43674059225,27574.31285872606,4.0835,False,True,True,False
0.75,0.95,0.2,0.2,amount,3,42186.04651162791,0.04218604651162791,0.833,0.737,0.91235,55110.14293516261,27456.48485393802,4.1025,False,True,True,False
0.75,0.95,0.2,0.2,amount,5,42186.04651162791,0.04218604651162791,0.8495,0.7425,0.9124500000000001,55661.83397764868,27246.226896957403,4.122,False,True,True,False
0.75,0.95,0.2,0.2,amount,10,42186.04651162791,0.04218604651162791,0.894,0.7505,0.91198,56153.41402423769,26846.903454645075,4.2145,False,True,True,False
0.75,0.95,0.2,0.2,success_rate,1,42186.04651162791,0.04218604651162791,0.99,0.7685,0.89349,59159.354058063516,29914.97848215641,3.8225,False,True,True,False
0.75,0.95,0.2,0.2,success_rate,3,42186.04651162791,0.04218604651162791,0.994,0.7585,0.89329,58761.76658677329,29222.552741540414,3.9085,False,True,True,False
0.75,0.95,0.2,0.2,success_rate,5,42186.04651162791,0.04218604651162791,0.995,0.7515,0.8928400000000001,58602.19478869358,28817.564175720512,3.971,False,True,True,False
0.75,0.95,0.2,0.2,success_rate,10,42186.04651162791,0.04218604651162791,0.996,0.7455,0.8915599999999999,57833.929462511645,28159.889895939537,4.151,False,True,True,False
0.75,0.95,0.2,0.25,amount,1,42186.04651162791,0.04218604651162791,0.8725,0.7405,0.91024,55439.5635639561,28522.1973745243,3.969,False,True,True,False
0.75,0.95,0.2,0.25,amount,3,42186.04651162791,0.04218604651162791,0.8745,0.7395,0.91022,55411.249180047336,28331.45334467736,3.9965,False,True,True,False
0.75,0.95,0.2,0.25,amount,5,42186.04651162791,0.04218604651162791,0.89,0.7455,0.9102800000000001,56076.64979459302,28037.862866204712,4.031,False,True,True,False
0.75,0.95,0.2,0.25,amount,10,42186.04651162791,0.04218604651162791,0.9465,0.7605,0.9098499999999999,57107.76831841781,27280.548818787964,4.153,False,True,True,False
0.75,0.95,0.2,0.25,success_rate,1,42186.04651162791,0.04218604651162791,0.9895,0.765,0.89087,59287.51029780622,30596.804146269715,3.7535,False,True,True,False
0.75,0.95,0.2,0.25,success_rate,3,42186.04651162791,0.04218604651162791,0.994,0.7545,0.8906600000000001,59055.87027486626,29812.479164171207,3.849,False,True,True,False
0.75,0.95,0.2,0.25,success_rate,5,42186.04651162791,0.04218604651162791,0.995,0.747,0.89019,58652.53621136707,29564.302236026586,3.911,False,True,True,False
0.75,0.95,0.2,0.25,success_rate,10,42186.04651162791,0.04218604651162791,0.996,0.742,0.8888,57903.71022665288,28404.886173168125,4.092,False,True,True,False
0.75,0.95,0.5,0.05,amount,1,42186.04651162791,0.04218604651162791,0.7835,0.78,0.9288599999999999,54104.93862954936,23197.091042941534,3.596,False,False,True,False
0.75,0.95,0.5,0.05,amount,3,42186.04651162791,0.04218604651162791,0.7835,0.78,0.9288599999999999,54084.9379402637,23197.091042941534,3.5965,False,False,True,False
0.75,0.95,0.5,0.05,amount,5,42186.04651162791,0.04218604651162791,0.785,0.781,0.9288799999999999,54075.56605181619,23197.091042941534,3.5965,False,False,True,False
