target,upper,lower,adj,mode,min_remain,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,init_wd,alloc,years,with_cfs,floor,env
0.85,0.9,0.8,0.15,success_rate,3,0.042,0.9925,0.8535,0.942,59601.28292479993,37421.16149301559,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.25,amount,5,0.042,0.9575,0.8475,0.9480166666666667,59572.24534519344,36117.537214088195,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.15,success_rate,5,0.042,0.9925,0.84,0.9420166666666666,59370.46520055744,36093.1795915849,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.5,0.2,success_rate,3,0.042,0.9925,0.8545,0.9422166666666667,59696.697008621166,37145.696383916955,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.2,0.15,success_rate,1,0.042,0.9915,0.8545,0.9458833333333334,60226.22608604973,37186.429048034515,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.15,success_rate,5,0.042,0.9925,0.842,0.9412333333333334,59087.90999169472,36058.55360737041,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.5,0.25,success_rate,5,0.042,0.992,0.8315,0.9347666666666666,59267.94878003927,36110.04041155914,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.7,0.25,success_rate,1,0.042,0.9915,0.858,0.9318500000000001,60216.6276769227,39541.51954870286,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.2,success_rate,10,0.042,0.999,0.812,0.92965,57716.343383710395,34218.00360807815,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.5,0.2,success_rate,5,0.042,0.9925,0.836,0.9408666666666666,59078.61193204061,36032.19655253999,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.1,success_rate,1,0.042,0.9915,0.864,0.9488166666666668,60109.972167287095,37568.442050448226,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.7,0.25,success_rate,3,0.042,0.992,0.8515,0.9316333333333333,59613.648081861924,37999.00835583398,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.25,amount,10,0.042,0.977,0.827,0.94375,58206.5354856638,34417.9821688906,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.5,0.15,success_rate,1,0.042,0.992,0.869,0.94675,59998.18096983548,38026.35055871716,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.1,success_rate,3,0.042,0.993,0.8525,0.9484333333333332,59457.89686080579,36412.17964737589,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.7,0.25,success_rate,5,0.042,0.992,0.836,0.9305833333333332,58987.351296348286,36379.74779524383,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.7,0.2,success_rate,1,0.042,0.992,0.8605,0.9358666666666666,59944.93204866502,39385.37964147369,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.25,amount,1,0.042,0.963,0.8545,0.9383833333333333,59878.31294926189,38293.85788618036,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.2,0.15,success_rate,3,0.042,0.992,0.84,0.9454,59509.69858266403,36251.84919540527,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.1,amount,1,0.04573913043478261,0.882,0.859,0.9564,55693.86751210202,35753.22778843808,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.1,amount,3,0.04573913043478261,0.882,0.858,0.9563666666666667,55543.18971855774,35315.75609807944,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.1,amount,5,0.04573913043478261,0.887,0.858,0.9563166666666667,55323.65930414456,35163.101056896005,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.1,amount,10,0.04573913043478261,0.901,0.8515,0.9547833333333334,53880.632680001945,34951.55014313574,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.1,success_rate,1,0.04573913043478261,0.9925,0.849,0.936,58620.725412392305,37053.321709152595,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.1,success_rate,3,0.04573913043478261,0.993,0.839,0.9356666666666668,58135.71301878987,36016.77993649329,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.15,amount,1,0.04573913043478261,0.9165,0.853,0.9466166666666667,56639.83118904517,35929.87595049032,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.15,amount,3,0.04573913043478261,0.917,0.8535,0.9466333333333333,56420.65652381887,35766.93670407687,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.15,amount,5,0.04573913043478261,0.922,0.852,0.9465333333333333,56022.77356701602,35363.365919608965,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.15,amount,10,0.04573913043478261,0.9425,0.8445,0.9442333333333334,54642.35558978627,34290.681346368496,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.15,success_rate,1,0.04573913043478261,0.9935,0.8445,0.9297833333333333,58809.05607016276,37660.80136951027,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.15,success_rate,3,0.04573913043478261,0.994,0.838,0.9295666666666667,58291.27804516426,36317.311512584616,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.2,amount,1,0.04573913043478261,0.942,0.85,0.9391166666666668,57212.19794898553,36448.98974315336,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.2,amount,3,0.04573913043478261,0.9425,0.848,0.9390499999999999,56981.013561496104,35982.06774140437,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.2,amount,5,0.04573913043478261,0.946,0.8405,0.9385666666666667,56576.793854262636,35349.668333464484,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.2,amount,10,0.04573913043478261,0.9675,0.8335,0.9362333333333334,54988.08148759323,33919.62806286465,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.2,success_rate,1,0.04573913043478261,0.9935,0.8445,0.9270166666666666,59100.50151751164,37992.81472075044,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.25,amount,1,0.04573913043478261,0.9585,0.848,0.9334000000000001,57729.27327948155,37163.28028412891,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.25,amount,3,0.04573913043478261,0.959,0.846,0.9333333333333333,57439.36102279209,36157.42292685866,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.25,amount,5,0.04573913043478261,0.9645,0.841,0.9329666666666667,57093.10737737508,35332.93203954066,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.5,0.25,amount,10,0.04573913043478261,0.98,0.821,0.9295166666666667,55226.067297714704,33661.25655704596,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.05,amount,1,0.04573913043478261,0.859,0.858,0.9648,53529.960908875655,35064.629195887006,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.05,amount,3,0.04573913043478261,0.8595,0.8585,0.9648166666666668,53414.190580998904,35060.456248407674,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.05,amount,5,0.04573913043478261,0.86,0.858,0.9647833333333333,53167.9343741317,34996.708118670824,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.05,amount,10,0.04573913043478261,0.865,0.8575,0.9646,51902.51573149595,34942.94953829,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.05,success_rate,1,0.04573913043478261,0.99,0.847,0.9423,57860.723674197856,36486.96936155804,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.05,success_rate,3,0.04573913043478261,0.9925,0.8425,0.94215,57590.55005159018,35924.78498156709,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.05,success_rate,5,0.04573913043478261,0.9925,0.834,0.94145,57230.26032312659,35483.383640648186,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.1,amount,1,0.04573913043478261,0.899,0.863,0.9553333333333333,55608.335887398556,35847.224944060676,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.1,amount,3,0.04573913043478261,0.8995,0.863,0.9553333333333333,55427.18471958774,35626.8615750359,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.1,amount,5,0.04573913043478261,0.903,0.8645,0.95535,55149.9451795996,35262.917797696544,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.1,amount,10,0.04573913043478261,0.917,0.8555,0.9537666666666667,53669.99301664279,34817.29084682389,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.1,success_rate,1,0.04573913043478261,0.9925,0.854,0.9364166666666668,58361.95800866751,37235.153017679106,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.1,success_rate,3,0.04573913043478261,0.993,0.842,0.9360166666666666,57969.46167372286,36182.96519033756,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.1,success_rate,5,0.04573913043478261,0.993,0.831,0.93515,57463.93504654326,35372.29416892276,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.15,amount,1,0.04573913043478261,0.9355,0.8595,0.9448166666666666,56505.26431670424,36205.13406913915,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.15,amount,3,0.04573913043478261,0.936,0.86,0.9448333333333333,56287.21766253069,35889.274199656335,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.15,amount,5,0.04573913043478261,0.938,0.854,0.9445333333333333,55901.717056947,35157.80389694229,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.15,amount,10,0.04573913043478261,0.953,0.844,0.9419666666666667,54414.475695517285,33872.78518323573,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.15,success_rate,1,0.04573913043478261,0.994,0.849,0.9291,58510.74486993206,37899.923427833935,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.15,success_rate,3,0.04573913043478261,0.9945,0.8435,0.9289166666666667,58044.08688048208,36624.42533538283,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.15,success_rate,5,0.04573913043478261,0.9945,0.829,0.9279666666666667,57569.575187508395,35495.79073022367,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.2,amount,1,0.04573913043478261,0.955,0.85,0.93355,56848.84392723965,36782.58556637212,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.2,amount,3,0.04573913043478261,0.9555,0.8495,0.9335333333333333,56682.03865647265,35953.692539844844,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.2,amount,5,0.04573913043478261,0.9585,0.8435,0.9331499999999999,56227.971627671875,35277.96539005612,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.2,amount,10,0.04573913043478261,0.975,0.8325,0.9305666666666667,54578.210457231915,33673.208637208016,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.2,success_rate,1,0.04573913043478261,0.9935,0.841,0.9219333333333334,58659.42359858537,38703.75165247924,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.2,success_rate,3,0.04573913043478261,0.9935,0.835,0.9217333333333333,58177.70507948725,36980.19664663809,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.25,amount,1,0.04573913043478261,0.967,0.845,0.9255833333333334,57163.39299273449,37603.57564383702,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.8,0.99,0.7,0.25,amount,3,0.04573913043478261,0.9675,0.8435,0.9255333333333333,56914.24508749146,36442.84872508832,45739.13043478261,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.8,0.05,amount,1,0.031673863636363646,0.9445,0.9445,0.9902166666666667,44275.88807843042,35709.813768737076,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.8,0.05,amount,3,0.031673863636363646,0.9445,0.9445,0.9902166666666667,44212.75717083366,35324.18950212311,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.8,0.05,amount,5,0.031673863636363646,0.9455,0.9455,0.9902666666666666,44057.13280990372,35004.023739984164,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.8,0.05,amount,10,0.031673863636363646,0.9485,0.9485,0.99045,43368.61510189715,34044.32219986462,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.8,0.05,amount,1,0.031673863636363646,0.939,0.939,0.9891166666666668,45263.704235513505,36221.43241220822,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.8,0.05,amount,3,0.031673863636363646,0.9395,0.9395,0.9891333333333334,45173.08483413904,35856.26557638136,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.8,0.05,amount,5,0.031673863636363646,0.94,0.94,0.9891500000000001,44999.36996392437,35461.56800633204,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.8,0.05,amount,10,0.031673863636363646,0.9415,0.9415,0.9892666666666666,44301.92450379727,34824.26427347643,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.05,amount,10,0.031673863636363646,0.946,0.946,0.9900333333333333,43379.67018600779,34020.420614681665,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.05,amount,5,0.031673863636363646,0.944,0.944,0.9899166666666668,44060.683095622604,35051.70233557837,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.05,amount,1,0.031673863636363646,0.9435,0.9435,0.9898833333333334,44296.472337631276,35733.62773101816,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.05,amount,3,0.031673863636363646,0.9435,0.9435,0.9898833333333334,44213.61965513356,35371.52266896878,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.8,0.05,amount,1,0.031673863636363646,0.939,0.939,0.98895,45263.704235513505,36261.449330995296,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.8,0.05,amount,5,0.031673863636363646,0.9395,0.9395,0.9889666666666667,45007.39575625265,35567.5587964195,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.8,0.05,amount,3,0.031673863636363646,0.939,0.939,0.98895,45173.08483413904,35921.89290113008,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.8,0.05,amount,10,0.031673863636363646,0.9415,0.9415,0.9891333333333334,44342.90070458197,34853.763245543145,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.7,0.05,amount,10,0.031673863636363646,0.941,0.941,0.9889000000000001,44353.398313957376,34867.35484551918,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.7,0.05,amount,5,0.031673863636363646,0.939,0.939,0.9887,45030.48977929709,35575.69174785064,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.7,0.05,amount,1,0.031673863636363646,0.9385,0.9385,0.9886833333333334,45282.30889346071,36285.69098053373,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.7,0.05,amount,3,0.031673863636363646,0.9385,0.9385,0.9886833333333334,45190.68519905315,35930.14670252382,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.7,0.05,amount,10,0.031673863636363646,0.9405,0.9405,0.9887333333333334,44355.89375703945,34962.87930215484,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.7,0.05,amount,5,0.031673863636363646,0.9385,0.9385,0.9885499999999999,45084.30862035716,35632.2991819902,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.7,0.05,amount,1,0.031673863636363646,0.9385,0.9385,0.9885499999999999,45322.7217750149,36363.52276461307,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.7,0.05,amount,3,0.031673863636363646,0.9385,0.9385,0.9885499999999999,45223.43077055672,36019.57773284641,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.5,0.05,amount,10,0.031673863636363646,0.9435,0.9435,0.9893666666666667,43379.67018600779,34083.468670584836,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.5,0.05,amount,5,0.031673863636363646,0.941,0.941,0.9892333333333333,44060.683095622604,35100.56109000365,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.5,0.05,amount,1,0.031673863636363646,0.9405,0.9405,0.9892166666666667,44318.05852080171,35803.349060222805,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.5,0.05,amount,3,0.031673863636363646,0.9405,0.9405,0.9892166666666667,44215.82316909506,35443.24895251836,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.5,0.05,amount,1,0.031673863636363646,0.935,0.935,0.9879666666666667,45329.78350407668,36352.16558079231,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.5,0.05,amount,3,0.031673863636363646,0.935,0.935,0.9879666666666667,45237.742401070645,36007.4401785174,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.5,0.05,amount,5,0.031673863636363646,0.9355,0.9355,0.9879833333333333,45084.30862035716,35780.1186617546,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.9,0.5,0.05,amount,10,0.031673863636363646,0.9375,0.9375,0.9882000000000001,44382.94980342619,34922.53101307278,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.5,0.05,amount,10,0.031673863636363646,0.937,0.937,0.98795,44391.98643737711,35018.75655921502,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.5,0.05,amount,3,0.031673863636363646,0.935,0.935,0.9877166666666667,45284.708538728606,36073.564407208956,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.5,0.05,amount,1,0.031673863636363646,0.935,0.935,0.9877166666666667,45380.198655744854,36393.829124128104,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.95,0.5,0.05,amount,5,0.031673863636363646,0.935,0.935,0.9877166666666667,45118.181860204626,35848.056242884115,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.1,amount,1,0.031673863636363646,0.929,0.929,0.9903833333333333,48072.364769447304,37950.08277955917,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.1,amount,3,0.031673863636363646,0.9295,0.9295,0.9904,47997.16408237834,37275.70476599985,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.1,amount,5,0.031673863636363646,0.932,0.932,0.9904833333333334,47897.09641351936,36903.96593458896,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.7,0.1,amount,10,0.031673863636363646,0.9425,0.9425,0.9911333333333333,47264.09442426381,35363.15434188497,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
0.95,0.99,0.5,0.1,amount,5,0.031673863636363646,0.9275,0.9275,0.9895333333333334,47960.93431788121,36809.07032662335,31673.863636363647,balanced_25_65_10,30,True,0.4,balanced_25_65_10|y30|cf1|fl0.40
