Year,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
1985,0.20013017745588835,0.31827529127786947,0.31452495180414575,0.28127804602472506,0.23044658125771456,0.2975891268783757,0.3173198227406111,0.4086914191012767,0.41932514994722947,0.28926913704392354,0.3000777192060313,0.33324478440249217,0.29124644257097176,0.3156061144885267,0.3889495681813291,0.3271436133005825,0.28667677367993183,0.3601781603756615,0.30725384757277285,0.37035216011929073,0.3144584914001667,0.38194024431446816,0.3258595410351346,0.28883304331972814,0.31831632954416134
1986,-0.04050478420762871,0.03898187155520727,0.059587590373148425,0.12680428974570113,0.09123894841190583,0.026147391534345976,0.09805872022235462,0.10760383724640565,0.17970520363057507,0.1094368603752669,0.11151020169932702,0.1508777301430997,0.13088824365180707,0.20512431111461038,0.19049466653685165,0.1247849400578358,0.16606102323943728,0.1564212085097294,0.2078080072112245,0.1784223397423661,0.13539322677107557,0.2196884463177866,0.16735861350729375,0.18416975084864307,0.2698653848304171
1987,-0.25290861955909183,-0.12322458082407606,-0.10148153782343572,-0.06703311028314818,-0.02622204716995502,-0.12216842814972095,-0.07652925080332229,-0.05555053619730632,-0.03600966340446199,-0.06625626988100985,-0.04926194325687072,-0.00012596528313535416,-0.0387839694861708,0.012363149835744824,-0.046451806042779986,0.08263141391848094,-0.015385540595829084,0.008801397563047209,0.03370863036646243,-0.03728406064585721,0.09453380856052429,0.03863083157787561,0.01482930385174841,0.02778128412953862,0.006012812142753843
1988,0.09271650956829847,0.25366834619164425,0.27570592204316746,0.25859680821382325,0.24837230849691205,0.11851352016147265,0.35958426626834594,0.3196952390047467,0.294301958595905,0.3667500851747221,0.13195071336961206,0.18090702008046744,0.19541458967365677,0.29585869604615134,0.3113311262287861,0.11441808888940175,0.19531874265121063,0.21461877346297586,0.20645770247148465,0.3625793131180295,0.10104390642194927,0.17602564762040207,0.14119553700273402,0.21685332870808227,0.27348583746450283
1989,0.0683146241903092,0.14182311401348868,0.09918849270786745,0.1668060757036618,0.10248894925182239,0.1991895116416782,0.17727978235364916,0.23135517273277184,0.1800810046484438,0.1589426530217446,0.25370732001082574,0.18280130131438788,0.12717575521634195,0.25025691110126114,0.2194259090933628,0.305855008491261,0.24746200199183122,0.1747417598180594,0.2865692622097591,0.4022088566092059,0.37227956659700223,0.2486309790817185,0.3433868553006314,0.32055242442389464,0.2785540922462173
1990,-0.27820339856103105,-0.2602767839747303,-0.2068203823045075,-0.18447875125075386,-0.3048480121779169,-0.16881318902440223,-0.16332007389453929,-0.1645502008244123,-0.1261380591168899,-0.28615123760325634,-0.10518829327880286,-0.10949830607861677,-0.13636558303248825,-0.19143016304769134,-0.2112795975896583,-0.002750796726018745,-0.08724731107653161,-0.19968358027169708,-0.11885822282289649,-0.18933305929911748,0.06485713243825941,-0.014870995693776257,-0.03157601388144238,-0.153467354676726,-0.13896279108163045
1991,0.6305136690153632,0.5396722438163044,0.5051552172768543,0.42766732776740635,0.4369590126709355,0.5421421667695512,0.33545619432495566,0.4896159664537516,0.3662584012307133,0.3854133994805453,0.5743835932510388,0.4433724912472463,0.3701428361968562,0.48512191713795527,0.3786387657726029,0.5040123667916643,0.2715306630081509,0.41387598295746764,0.3767602511415633,0.3596570927695324,0.48415282117482406,0.22750225492609144,0.1717721872154805,0.3058236158772236,0.19512374686630896
1992,-0.04050781852122165,0.21199514790803264,0.18143932829962917,0.26953374600893665,0.3811567390236097,0.03236601103599335,0.12965904206675627,0.23183886497341,0.27398240948435837,0.4009434826306115,0.07697773666096985,0.20235908117169576,0.22197367122601253,0.26735983168794,0.4190856805502259,0.0737966539329884,0.16711243553589084,0.15248086034485908,0.20405722380973024,0.2629130168352056,0.01987616080766874,0.1566031920714941,0.054414977437592604,0.16118817757077353,0.31110870072170105
1993,0.025544133000835245,0.1074792361826129,0.2042017892396477,0.2146884336330397,0.3603225014875686,0.046810105281471115,0.17494112419872976,0.25189637481070903,0.18860429050034222,0.276547281870859,0.07085714056858539,0.22063657716570328,0.20531744357772186,0.20728207484979833,0.22942470478129273,0.0934594932596633,0.23934652054568106,0.21543969062171664,0.155177646074395,0.15265057938077353,-0.04663380813285434,0.13140981336831925,0.16303477209067774,0.16753605836973828,0.2785476763152479
1994,-0.22405940188273266,-0.023317509657060698,-0.04551040394973793,0.012280832933956987,0.025531097562083493,-0.04010654387330026,-0.011403750506986166,-0.005213823461051481,0.019093568711548103,-0.017357407656870882,0.0014707185307594184,-0.004324020729387423,-0.001626382816074079,-0.0043513739097038595,0.032741849689252644,-0.03398296035240911,0.020884436490706815,-0.022301274829477857,-0.029953409902748862,-0.07911882677139259,0.031306243713062454,-0.0034333466663920564,0.054254544976054975,-0.05292672561379386,-0.06381104583332053
1995,0.3153911723716185,0.386902360713427,0.30971110677003333,0.27372546551078325,0.34786898608280525,0.3323649764351426,0.23588582656965107,0.2665211651393524,0.3114785546226977,0.3669536273953775,0.36118649161874883,0.20729557830564804,0.2588756186952088,0.33749105754471165,0.29665210518797314,0.3255352253361623,0.2785907226096125,0.3180383580713486,0.33224368149324635,0.4399752986272114,0.3965068597665433,0.33908442683454587,0.40385351223601584,0.3610208650100486,0.5815361896942592
1996,0.0036291176596170427,0.14747253946548344,0.21645923863655225,0.31202822814339726,0.24496229400099812,0.10301777203676221,0.2112636013714162,0.14268201096043254,0.2602372396947039,0.2643611165610056,0.04407819656393008,0.17708468088418128,0.2125613991209616,0.2486382750721725,0.15471959920612477,0.14393208895840415,0.1992820705662679,0.2045751038099468,0.22186308400639954,0.22444965811597983,0.23252917214959123,0.23806004523851798,0.26200903041198775,0.22146566709416238,0.25471534074536395
1997,0.039118876686430104,0.13730938349212973,0.2521571500102533,0.3939416841605312,0.3939075111215098,0.04068908575931074,0.20853002007659316,0.27167229275917815,0.3446917432528367,0.39293923273426623,0.07003732110803007,0.2894509660140112,0.3222120630588272,0.40040225357639203,0.39232911744590515,0.09196920701580358,0.24670324193480941,0.346982547952557,0.3303935343332094,0.31669645971986027,0.3446884465978508,0.3073363136231535,0.3713501010940241,0.37135675336131446,0.31222745183549017
1998,-0.09132294586140421,-0.06374756291435713,-0.09482532441909874,-0.059552016886497916,-0.04088593417147279,0.011377986095256976,0.0030319679813417544,-0.05763211751471464,-0.060391966268732444,0.0005252004577898095,0.10061050681226957,-0.03137365183749996,-0.04083690562130449,-0.08198191245500874,-0.02719401820979772,0.10685994698238344,0.06169912727767146,0.012125941215703318,0.061309560946003705,0.11008455230175551,0.47244869512962806,0.11389280500926846,0.1224945389084029,0.2602587557746472,0.21324963232186
1999,0.667390516188719,0.5626689420821938,0.4159141857340378,0.3245157425505143,0.20009824856100256,0.4999668487632587,0.28892608480530413,0.07834080856795356,0.05689755643679151,-0.0313948356862952,0.4670215951101935,0.22970053872052443,-0.03932596869362559,-0.006180017587966158,0.0968391613254036,0.6440954455960075,0.09578120372434484,0.026962678281469143,0.12534206102366552,0.10882833662669733,0.2531476828577315,0.19269351422726522,0.026363056941826724,-0.05959210611121124,-0.02780388660094124
2000,-0.38291890628802183,-0.011280222116083594,0.06460519518249352,0.1768332849169496,0.07376730585332036,-0.2700308606497378,0.022830385796469344,0.06663141279787,0.16023382649271767,0.2903856429855929,-0.35098252725425916,0.16661901261048406,0.24545633697404923,0.2912767572265387,0.502735691997829,-0.15039099016146906,0.22751229839448062,0.3259938028787184,0.3134181249240755,0.22809677283210195,-0.13988919683118883,0.0046771249774288925,0.020479280354328555,0.2794771815361856,0.10368984489902622
2001,0.09939186462424043,0.1957583739457156,0.27461243196773677,0.40772299345255636,0.3366440807148401,-0.02927709015156199,0.17598364011547707,0.1479510593958333,0.14846801860803938,0.23259049434545243,-0.05296875345831864,-0.03746348971054736,0.06528704998436008,0.08101817275515066,0.11415386320120757,-0.07295043366147236,0.03378470698526259,0.03833195636227216,0.05030368727314927,0.1050968779842687,-0.16313983615304295,-0.043712042426480524,0.050161355436064925,-0.11950974344911369,0.0890367234005307
2002,-0.4501211999879188,-0.2644045608342064,-0.14860593450848913,0.03287086254628879,0.004867931656308944,-0.34496599349265933,-0.2275506200789068,-0.12494605322820274,-0.10296573016858357,-0.19321458198468366,-0.2814082568283309,-0.17736131690451273,-0.11189251717889082,-0.12202285294564086,-0.10417843268414106,-0.25533093095239556,-0.10833889613787895,-0.10817277054573249,-0.2099025062444575,-0.20023141057096983,-0.23752690045439484,-0.17175172114043324,-0.11253290391506965,-0.14296980142641258,-0.5175042151472469
2003,0.7607934652408006,0.712718342715571,0.5854272902700768,0.6835943542355698,0.8818741496345324,0.5460354847849156,0.4211720393613376,0.44278661401899333,0.5086044358196566,0.5544496766844913,0.44316146746063034,0.3630711198093184,0.3519757566858719,0.5010973619295271,0.6117920181484491,0.40000105491178206,0.3590896683899296,0.4040445900874374,0.5089907601285737,0.43652753662885435,0.2294220899157431,0.3774786284806373,0.35400654278303856,0.18502564075851047,0.22196728961469314
2004,0.05154266462735824,0.16781094314495903,0.17647260422284128,0.17118258867424485,0.19353826971743837,0.16618124098296705,0.22872652957319883,0.23254991998549368,0.19608776686564888,0.2807745768783123,0.12449920552962346,0.23624211226319702,0.20127867178097336,0.12322180092326618,0.21152461924624788,0.1506750154002483,0.15019651279411006,0.24276098424957682,0.1958194556257069,0.2190055274628424,0.07143937527184496,0.09150403942279128,0.15439353508873932,0.12780315821110255,0.2999605911471832
2005,-0.030206723922326484,0.06095822175699883,0.024916685330435895,0.04559477243382393,0.11017849510431033,0.017796339956229312,0.0957533515450566,0.13209888161389527,0.07205047780356932,0.125929678218635,0.04655573281855663,0.10909808097444551,0.07850004606356276,0.08289538774844529,0.0642268885197208,0.0851654530602135,0.10598029999935865,0.15186544077837238,0.1954646505542006,0.12705210473286055,0.030207178308182314,0.034910696334224056,0.0897083021000975,0.08585524236839404,0.18022366729471795
2006,0.0867642449069781,0.15428461585139952,0.16055750675752267,0.20432231199627893,0.2823536515909122,0.08258812586377928,0.1736612398008004,0.24782632561762452,0.21553116790077542,0.1906610036787897,0.08713975147942654,0.1280261769223432,0.1691007428885638,0.1356797689335807,0.19769955035540332,0.09715983437873232,0.14636629032923976,0.11350608362324088,0.12891049951632128,0.21167626509721793,0.08966735953697769,0.17652157257164225,0.2120575352761489,0.22013326421365642,0.24222891233726584
2007,-0.03432367765438993,-0.05418923357350669,-0.1249099806251075,-0.08249115804531737,-0.1685687729278299,0.06160558408041217,0.000770160992971558,-0.013438185173865524,-0.08114034269294357,-0.12794990637040793,0.16786254277764234,0.11156431847154402,0.08999397378054241,-0.0316844349838411,-0.04226907190150331,0.14011837055794496,0.11194755010811175,-0.030068914645111633,-0.03231056818740252,-0.14450140342421147,0.1420097016084405,0.11149099277313868,0.010888091512296416,-0.04428847571834926,-0.009977545036599755
2008,-0.48260933062295897,-0.3793295980672984,-0.39674761690007787,-0.27679786779321447,-0.4070595682476197,-0.38958793316593887,-0.34827280525231663,-0.23811720018445892,-0.21243251959122067,-0.34702440277320346,-0.4225790273367638,-0.32949332302011536,-0.2488602024827533,-0.2832397439789405,-0.18810573556558308,-0.3640702297334486,-0.3767748737895298,-0.445488253461115,-0.36452642939869895,-0.495267419689862,-0.3385802251662907,-0.34441357740370926,-0.34604857694276203,-0.5611647149064513,-0.32196465430010557
2009,0.39470781040775127,0.36123980600821604,0.38219254753763066,0.20594049200283915,0.39518097597480506,0.4004026792347868,0.4307267287858372,0.3057854069052022,0.145548550758422,0.284597664767994,0.38594079292118955,0.32486905525544163,0.32639792399124734,0.37894290696639077,0.38724364208048034,0.41899968515599606,0.384351525661204,0.39587043777866926,0.36647401414851744,0.3977496389596824,0.32171998449582406,0.22214822688699143,0.20745379789626583,0.13914768858808446,0.2568373167508895
2010,0.2688271897538175,0.25821977244736205,0.30023933199511665,0.3118919098276278,0.2596125755982803,0.29099925190937515,0.3491220197083029,0.2816041442549193,0.23078071044688486,0.2343418454214834,0.331858622199684,0.3625567829876639,0.23896038911700423,0.27612660475407447,0.1991623229572861,0.33381320629719036,0.28941510025518635,0.20087915779677545,0.23806588479667457,0.24211243029064078,0.14194551087205132,0.12429877825925528,0.2193569907912296,0.09376175969305311,0.041049192951691404
2011,-0.1921897915189974,-0.11005889108363276,-0.10829462712855586,-0.08712265670143615,-0.0955235050674561,0.010849155120000509,-0.026486069892322495,-0.042192533125361975,0.00716532018753413,-0.09674387674712759,-0.029294169265175363,0.02115597804184377,-0.03211296140954356,-0.013949658111522156,-0.07080175153359103,-0.014067652802903785,-0.001201217234412133,-0.03594995705870674,0.09370180005458928,-0.08250517807250124,0.03880173384102492,0.07040298080794782,0.08059944197464963,0.014069808901337355,-0.23040622089363683
2012,0.0926385856549059,0.19676721972443745,0.15058809597070777,0.14130971809063175,0.27879608068593353,0.1615492994404204,0.1696423156100637,0.14065881473484065,0.17815348032589617,0.2263532574411491,0.1682086445788542,0.19478047756326267,0.13822368752683523,0.2179729226300291,0.12896784637281544,0.2013943648458052,0.15561292033790486,0.11979144358440719,0.18105932565444438,0.22110879709226583,0.1514360118876501,0.13875214145817272,0.12328310142565213,0.2001592753574588,0.34090928663499653
2013,0.4685079746183256,0.4712866607313324,0.4407645194813181,0.515304951380704,0.42035941990316794,0.5194414001938785,0.36277669566002824,0.4081651941412523,0.37585584610263645,0.46860884179702467,0.35052030553320224,0.46673381964554683,0.3700486578721196,0.4141366894485885,0.4428443373877642,0.3911685564951055,0.35714185084169836,0.30286683826204785,0.4400242790909905,0.4669106162529444,0.33314944415570036,0.3226271260061089,0.32589345302233963,0.3348902195203072,0.4272729176679131
2014,-0.04809459997693799,0.11897349003491087,-0.030546454861813954,0.07225457288553083,-0.004128779034343499,0.06323790520905037,0.07214754676457447,0.07086634992958563,0.04133533687363067,0.0034721004527951127,0.11001514787685451,0.07303022983590335,0.02149855615847729,0.07262755741100912,0.04290910587309571,0.1389452036512655,0.06819661190302329,0.17107154671695257,0.08145361734873058,0.06402524063089676,0.12975710651325167,0.14214730593633895,0.13808966856987914,0.07705725018001641,0.12851533186237463
2015,-0.11455727460478882,-0.05789723742494002,-0.09233620384099528,-0.08511403403834394,-0.07894418737096232,-0.038399444678717365,0.018514467004407287,-0.030411398383794364,-0.031135360533560474,-0.11268655616976508,-0.0027985031613306788,0.02095152728963834,-0.024561629150448017,-0.11535903019315352,-0.13077035303919893,-0.020638692999364716,0.01251176083352945,0.01154373029911726,-0.0647007184997781,-0.08031857710772605,0.07642190778429803,0.015295554327335648,-0.013046710366877545,-0.0519960660512071,-0.07911825441539078
2016,0.007038347225085229,0.11149855032705958,0.2624270977692851,0.3356512663348128,0.3263500121494465,0.0390199941842313,0.20721553234422174,0.20792069957614934,0.3452137670602229,0.3186235246116982,0.05180948254484963,0.14607871123503324,0.2619963416183191,0.3017047451973949,0.3778950877837448,0.08926377433900079,0.1332124393018761,0.2343661745329595,0.15428379526541436,0.33707634396002994,0.06309380985448576,0.10260879228700781,0.19933941846557723,0.18748203695864807,0.2048199613693087
2017,0.2513358168319788,0.11003849139482114,0.2234942245301783,0.10453368021695186,0.12545212519367244,0.3347490165742468,0.20211107005245887,0.09696207977177451,0.08700684097722533,0.06741708994539453,0.27869155375237487,0.14708582419260474,0.18073898576831882,0.0906518336218709,0.08109409174257065,0.2941516718832251,0.25327213877145915,0.2074611054808415,0.1450277122835948,0.17211890032611454,0.31936691068842626,0.19984897934361157,0.16476283950233594,0.14521196384844304,0.1756735517050001
2018,-0.09766617837852087,-0.06577174686472853,-0.15288757244540108,-0.11959707003371312,-0.15671064267931167,-0.06415281823307639,-0.022198777137853454,-0.10298472663599012,-0.167865315611606,-0.08013851758217883,-0.10530246420448475,-0.06117167105788035,-0.14394126857406464,-0.0930135784056838,-0.2093483426928502,-0.028501008089390045,-0.08185547151660277,-0.13242960093732548,-0.1698992320720667,-0.14844099074351014,0.016451069098070592,-0.006757758440462114,-0.07496992644260048,-0.11217999086324426,-0.1897375249902763
2019,0.2533896821740571,0.33562378325005304,0.12003394159485103,0.15661326244647245,0.1702436910526126,0.3354277192407791,0.25750625056055454,0.29966964099574556,0.17788107845668533,0.11645581582434317,0.35397652660812895,0.2807463376923214,0.3129094810899937,0.25269478255557054,0.167362910705944,0.34961586039465553,0.33172682667959363,0.29569409475148434,0.25716460909339833,0.17927621409093808,0.36988308459809005,0.25570678398939295,0.3109061699480431,0.22195641476645145,0.3444381255390483
2020,0.5887316547367825,0.38412796816242545,0.24774876124952616,0.04294145330325727,0.10530934436017692,0.4594511807668442,0.2812383151985378,0.08242993748097738,-0.01644003240077596,0.10991198616969777,0.565072945556498,0.33165484434183257,0.05673432292911307,0.13101801522507506,-0.04440155432140036,0.5016886743313818,0.22761575172855864,0.1078717729050287,-0.02136527413499223,-0.10662892139645685,0.41050754788788546,0.18093941911256217,0.07500102517746465,-0.13905524653376433,-0.021774379706044678
2021,-0.03292793472387234,0.11345765785086082,0.22010534160159145,0.25735818710702807,0.8430013817892659,-0.0037842191259518376,0.1259678759670455,0.3452383419612488,0.32864802296938,0.4319764810444011,-0.06458664935273373,0.18327935888962776,0.22890107132957227,0.2581171402167157,0.3783456960835525,0.048565862003817406,0.22717505454924436,0.28095206112482174,0.36185053612537144,0.3795668688086564,0.262132160226076,0.27009215661348396,0.17394001147226623,0.3146303010295839,0.38089823018733693
2022,-0.41734403168666856,-0.3122445441246584,-0.18391459834345258,-0.13578873475172204,-0.05024261735472246,-0.28569601633412023,-0.24784402008825102,-0.21317627771216485,-0.05225876972616539,-0.05232511806740803,-0.30946235511487585,-0.18685932290801055,-0.08761186284023981,-0.09547523631528965,-0.0012422596645116357,-0.26431590181959763,-0.1639620913301224,-0.0972841584789862,-0.09146309816117992,-0.00017256240206264817,-0.27577302745083254,-0.15436945445426598,-0.12527419485419156,0.07515775244343526,-0.0217338728434453
2023,0.027271939299417403,0.03819883412962888,0.11260533418140639,0.15844842743515652,0.04714682634580014,0.09323895926126458,0.29972122386168776,0.2691285525111202,0.2300191050845386,0.10535629189063278,0.21508917438984287,0.2327173138861407,0.13980341645021999,0.2049927347391074,0.1631110070107631,0.20236733596407563,0.19360349012302014,0.12295239282655657,0.21357388685115453,0.030452091309874918,0.4369471554945763,0.170335687627154,0.1458141281882821,0.06066771542704785,0.19088859351099963
2024,0.18833199941228074,0.08375342857310208,0.09990488628725291,0.019285151032907955,0.17899348310750418,0.14152061160121798,0.10928657171458989,0.06353613169694361,0.1113532837281308,0.08422827750650397,0.11588488214107096,0.08609809144463831,0.1277101238955709,0.05682348375357016,0.07947943103331667,0.13704640821020342,0.1589195320530119,0.07553846273292186,0.24747186417520006,0.15864137959459113,0.30560829869585615,0.2527752102733001,0.1338534259046329,0.24819695860519952,0.25474859667931193
2025,0.16942789236212707,0.2716404956853675,0.15514243387582782,0.11301376579766864,0.16632378059461916,0.11432619295040558,0.18039101888288478,0.17691399550410258,0.07570065140949644,0.07204137719068737,0.10878891846301841,0.03440821535019278,0.03694495134246756,0.058559798841328004,0.20696364204165607,0.056223725868285834,0.0801115942130659,0.18065926655010078,0.1822124430785763,0.14433480659339515,0.17902592748196877,0.1602869050684954,0.1730085323389421,0.2270251859722361,0.4802986225318211
