Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
1988,,0.21171734736519876,0.21233549410413421,0.16826189991478135,0.1871377090830404,0.25112453737779217,0.20682356356807885,0.1997685613280178,0.16502839786134516,0.1715796026504257,0.20864330533996323,0.2558424235781489,0.24516953853067824,0.20364553896884474,0.20910868326067167,0.204562910213391,0.1970288780067393,0.16752338861088845,0.16380615096596496
1989,,0.12776168266125,0.22525388602174656,0.3154333322189806,0.08814813689335121,0.17944671574025817,0.21954676089508873,0.2678365901168387,0.3210607768019129,0.06957225524171018,0.11209669505328512,0.19541195531278555,0.16630219356368836,0.21019706669000215,0.22633603531752078,0.25702830800514276,0.27501668325486106,0.2946094397951211,0.3286847493382832
1990,,-0.23235053756736834,-0.13237174396907647,-0.03469655992738652,-0.27293490726519665,-0.1886368440886641,-0.14276247778678075,-0.10528804760864396,-0.023519409078121667,-0.27764732923313395,-0.26919293171325653,-0.17102103066333052,-0.20437480629467175,-0.16629996062895536,-0.12491863734172692,-0.085599906035278,-0.11811384790076729,-0.08602504428358215,-0.00557069528273324
1991,,0.47162227578416926,0.4443258460110078,0.3249862222750606,0.49356559979321846,0.4508779953900821,0.47462977428945785,0.3994186115687526,0.3165274292247322,0.4607260176401158,0.5114490468890538,0.4432230230907901,0.45803956900356146,0.525430936328372,0.43853630856209547,0.39957317686387794,0.3984982321831052,0.38538112076857023,0.29857305035452186
1992,,0.19624321447824045,0.1683334016688789,0.08014021030585816,0.21186459955619918,0.1799427717801354,0.20975731715901347,0.14716805087379603,0.06879663215133025,0.2534124957102257,0.1803244122311778,0.177104960867412,0.1830606999307709,0.19470187623745772,0.22076410973001703,0.10635660143680825,0.1721522268096325,0.12992084897090828,0.05312857779366453
1993,,0.1913036482321997,0.16217515339100297,0.09371661519806418,0.19030249805239707,0.17738892172559928,0.1736494172724512,0.16531055664675387,0.08274412375887463,0.25555132295507765,0.14022823384211813,0.19358914168866748,0.16341110924208602,0.2079667990999936,0.14976001835768793,0.14511885318553142,0.1776350836525198,0.12256017048533496,0.07179312534069893
1994,,-0.0428481555482243,-0.011064955562502643,0.007479245579505633,-0.05159095203613273,-0.0250688727518128,0.004079274093074181,-0.025873939924532352,0.01268050837139767,-0.047713904157208,-0.05383152140167857,-0.024715042126798425,-0.025559988154906454,-0.0009914226774562218,0.006983526019894715,-0.02213151204976127,-0.028303843121309513,-0.016651085881506766,0.020609472124546446
1995,,0.32964012236484574,0.3306052213448982,0.3799481398637441,0.3373100192189318,0.2997011804785721,0.3026180900519764,0.32332388739843587,0.392288423816191,0.32112952822005236,0.3551903559181737,0.3185001102735727,0.28466302069192984,0.253189736264646,0.3430341759536655,0.3853006303678823,0.2804560671948244,0.3728672002235456,0.3970769995439476
1996,,0.1708276744152717,0.16894878475081043,0.22583480580222348,0.16592688081643292,0.17502661281681142,0.139091433876114,0.18717996170396356,0.2320876631500115,0.1478122033201612,0.18127092475786766,0.17699557286744882,0.171478227387599,0.14273582730033008,0.1356706696166805,0.21184406600651884,0.17162936595401912,0.1807338586700169,0.24474430780542344
1997,,0.22117712037207338,0.2569085907612485,0.3323361898869661,0.2375569736155203,0.21557903603683704,0.24862209266543167,0.2426901911140078,0.34464065262510823,0.22073050809593964,0.25354991702694196,0.1927810572140154,0.23548515947499937,0.2728577833561867,0.23137473600985903,0.277763826929297,0.2195799558024345,0.32473090914366654,0.350092496394915
1998,,-0.05712606228081507,0.021582486596441797,0.29873817731573893,-0.0755110309559841,-0.002067039146466443,0.004815388465065906,0.059829558891965284,0.3209687671719268,-0.13482850827113446,-0.015129110474305763,-0.028755521277052942,0.022081774346612626,0.016104461259597302,-0.003331797647066592,0.043667682143842645,0.06727247757055044,0.1586573711900685,0.3560115474301586
1999,,0.3341354477608167,0.2688086375497938,0.22278401291439898,0.3969167825090729,0.23729221359969244,0.2363840564657318,0.32726322093375604,0.21525456260011455,0.37702494788521834,0.4152582568456633,0.24682220795753573,0.22702943992952385,0.367647212552753,0.14340900894597275,0.3231719187186839,0.3283025341700718,0.18013530901311126,0.2208500825958748
2000,,-0.05495762787920222,-0.03721995873067985,-0.09970330132645144,-0.05848289849507182,-0.06962432123842177,-0.05321271353986068,0.0354526252098748,-0.11048741411003205,-0.0915707219455073,-0.03165467118195486,-0.0588993667213491,-0.07608094489318284,-0.07308662668435606,-0.03668852789068133,-0.003443745588994851,0.05945883521946271,0.05310438457313471,-0.13369534198565114
2001,,0.2302419363840531,0.014936398371500514,-0.12771199972355807,0.2868161577659474,0.11887556351366113,-0.0005895786504284128,-0.011550735438357274,-0.13495938097938553,0.32150238115171614,0.2609973815882687,0.16079901197400415,0.0878918937359896,0.014197175420019859,-0.012104298594348695,0.01140582583036398,-0.02406082368953244,-0.06922521516002123,-0.14586228018594694
2002,,-0.15165846413526995,-0.17852048677097498,-0.2165830166973105,-0.11756499900371276,-0.20101072413351972,-0.1854053482855852,-0.1767859384612014,-0.21855778580583518,-0.03612905444514902,-0.17654271488558648,-0.19516972805965005,-0.20635250018111595,-0.1991985490661462,-0.17460177964652923,-0.15295736779669633,-0.1905551724132588,-0.16548683559074928,-0.22813004408286797
2003,,0.6625084993069015,0.4535891718131366,0.27977510668940253,0.7537718130113022,0.5004347715039894,0.441011678164561,0.4184932036825828,0.27089682691380457,0.9125226436454585,0.6243848183577738,0.51673696432267,0.48785871354688215,0.44127863867397044,0.44138823031538754,0.4539405944878223,0.39710118879199374,0.35125853149396513,0.2553358503597112
2004,,0.17592272269503795,0.19459577428224883,0.1037072579649978,0.14703443224368606,0.21812432880998633,0.17687783843028648,0.1850089686801466,0.09801634130269488,0.1728716307183158,0.12323881388907121,0.23450640161570546,0.20484990992994678,0.18449368540352618,0.17065974831040998,0.2125859446008962,0.16842351008131162,0.2115347588599814,0.07561941700400099
